,Nation,iso_code3,Year,consumpinit_inen_energy_tj_per_tonne_production_recycled_wood
1107,Syrian Arab Republic,SYR,2036,0.026623021847112557
1108,Syrian Arab Republic,SYR,2037,0.030255654957298758
1109,Syrian Arab Republic,SYR,2038,0.03438395018236409
1110,Syrian Arab Republic,SYR,2039,0.03907553916158407
1111,Syrian Arab Republic,SYR,2040,0.044407281672704704
1112,Syrian Arab Republic,SYR,2041,0.0504665247843247
1113,Syrian Arab Republic,SYR,2042,0.05735253381591954
1114,Syrian Arab Republic,SYR,2043,0.0651781185481566
1115,Syrian Arab Republic,SYR,2044,0.07407148132482969
1116,Syrian Arab Republic,SYR,2045,0.08417831732287362
1117,Syrian Arab Republic,SYR,2046,0.09566420139804982
1118,Syrian Arab Republic,SYR,2047,0.10871730060871519
1119,Syrian Arab Republic,SYR,2048,0.12355145685548606
1120,Syrian Arab Republic,SYR,2049,0.140409690138033
1121,Syrian Arab Republic,SYR,2050,0.15956817982096552
1122,Cuba,CUB,2017,8.281469366113294
1123,Cuba,CUB,2018,9.841755901085392
1124,Cuba,CUB,2019,10.829260115441834
1125,Cuba,CUB,2020,9.493730314638807
1126,Cuba,CUB,2021,9.493728734684094
1127,Cuba,CUB,2022,9.081399505157767
1128,Cuba,CUB,2023,8.68697845462761
1129,Cuba,CUB,2024,8.309687799584726
1130,Cuba,CUB,2025,7.948783537017219
1131,Cuba,CUB,2026,7.603553977264167
1132,Cuba,CUB,2027,7.273318340590326
1133,Cuba,CUB,2028,6.957425414714032
1134,Cuba,CUB,2029,6.655252270641003
1135,Cuba,CUB,2030,6.366203034271794
1136,Cuba,CUB,2031,6.089707711360431
1137,Cuba,CUB,2032,5.825221063507061
1138,Cuba,CUB,2033,5.572221532968413
1139,Cuba,CUB,2034,5.330210214165406
1140,Cuba,CUB,2035,5.098709869860135
1141,Cuba,CUB,2036,4.877263990061923
1142,Cuba,CUB,2037,4.665435891806743
1143,Cuba,CUB,2038,4.462807858034804
1144,Cuba,CUB,2039,4.26898031386822
1145,Cuba,CUB,2040,4.083571038664311
1146,Cuba,CUB,2041,3.90621441229084
1147,Cuba,CUB,2042,3.7365606941368497
1148,Cuba,CUB,2043,3.5742753334373063
1149,Cuba,CUB,2044,3.419038309551542
1150,Cuba,CUB,2045,3.2705435008945414
1151,Cuba,CUB,2046,3.1284980812766934
1152,Cuba,CUB,2047,2.992621942461535
1153,Cuba,CUB,2048,2.8626471418027917
1154,Cuba,CUB,2049,2.7383173738715687
1155,Cuba,CUB,2050,2.619387465031636
1156,Jordan,JOR,2017,0.0028935861332257708
1157,Jordan,JOR,2018,0.0029475878954181474
1158,Jordan,JOR,2019,0.0030583075425117344
1159,Jordan,JOR,2020,0.002665395503351812
1160,Jordan,JOR,2021,0.002665395399984465
1161,Jordan,JOR,2022,0.0025847071494636545
1162,Jordan,JOR,2023,0.0025064615360735837
1163,Jordan,JOR,2024,0.002430584615019148
1164,Jordan,JOR,2025,0.0023570046800009377
1165,Jordan,JOR,2026,0.0022856521954503347
1166,Jordan,JOR,2027,0.002216459730816002
1167,Jordan,JOR,2028,0.0021493618968396965
1168,Jordan,JOR,2029,0.0020842952837611646
1169,Jordan,JOR,2030,0.0020211984013937504
1170,Jordan,JOR,2031,0.0019600116210140473
1171,Jordan,JOR,2032,0.001900677119010706
1172,Jordan,JOR,2033,0.0018431388222391269
1173,Jordan,JOR,2034,0.001787342355030421
1174,Jordan,JOR,2035,0.0017332349878045354
1175,Jordan,JOR,2036,0.0016807655872389674
1176,Jordan,JOR,2037,0.0016298845679460373
1177,Jordan,JOR,2038,0.001580543845612983
1178,Jordan,JOR,2039,0.0015326967915606322
1179,Jordan,JOR,2040,0.001486298188677695
1180,Jordan,JOR,2041,0.001441304188689043
1181,Jordan,JOR,2042,0.0013976722707175805
1182,Jordan,JOR,2043,0.0013553612011005522
1183,Jordan,JOR,2044,0.0013143309944223136
1184,Jordan,JOR,2045,0.0012745428757267422
1185,Jordan,JOR,2046,0.0012359592438735644
1186,Jordan,JOR,2047,0.0011985436360039913
1187,Jordan,JOR,2048,0.0011622606930820612
1188,Jordan,JOR,2049,0.0011270761264791304
1189,Jordan,JOR,2050,0.0010929566855699497
1190,Lebanon,LBN,2017,0.003477640263689719
1191,Lebanon,LBN,2018,0.0032957520922362498
1192,Lebanon,LBN,2019,0.00330165393620617
1193,Lebanon,LBN,2020,0.0037392713585108336
1194,Lebanon,LBN,2021,0.003739271795514183
1195,Lebanon,LBN,2022,0.003702167414944686
1196,Lebanon,LBN,2023,0.0036654312170408937
1197,Lebanon,LBN,2024,0.0036290595483669088
1198,Lebanon,LBN,2025,0.003593048791739512
1199,Lebanon,LBN,2026,0.0035573953658683557
1200,Lebanon,LBN,2027,0.0035220957249998542
1201,Lebanon,LBN,2028,0.0034871463585645565
1202,Lebanon,LBN,2029,0.003452543790827995
1203,Lebanon,LBN,2030,0.0034182845805450176
1204,Lebanon,LBN,2031,0.0033843653206175736
1205,Lebanon,LBN,2032,0.003350782637755892
1206,Lebanon,LBN,2033,0.0033175331921429536
1207,Lebanon,LBN,2034,0.003284613677102378
1208,Lebanon,LBN,2035,0.003252020818769591
1209,Lebanon,LBN,2036,0.003219751375766197
1210,Lebanon,LBN,2037,0.0031878021388776407
1211,Lebanon,LBN,2038,0.003156169930734045
1212,Lebanon,LBN,2039,0.0031248516054942325
1213,Lebanon,LBN,2040,0.00309384404853286
1214,Lebanon,LBN,2041,0.003063144176130659
1215,Lebanon,LBN,2042,0.003032748935167776
1216,Lebanon,LBN,2043,0.0030026553028201083
1217,Lebanon,LBN,2044,0.002972860286258724
1218,Lebanon,LBN,2045,0.0029433609223521963
1219,Lebanon,LBN,2046,0.0029141542773719223
1220,Lebanon,LBN,2047,0.002885237446700362
1221,Lebanon,LBN,2048,0.0028566075545421723
1222,Lebanon,LBN,2049,0.0028282617536382103
1223,Lebanon,LBN,2050,0.0028001972249823825
1224,Finland,FIN,2017,0.8007250768665782
1225,Finland,FIN,2018,0.80123260644432
1226,Finland,FIN,2019,0.8982089170162684
1227,Finland,FIN,2020,0.9922738751649364
1228,Finland,FIN,2021,0.9922738319677843
1229,Finland,FIN,2022,1.0390404395065178
1230,Finland,FIN,2023,1.0880111922219353
1231,Finland,FIN,2024,1.1392899731240664
1232,Finland,FIN,2025,1.1929855613068616
1233,Finland,FIN,2026,1.2492118627043025
1234,Finland,FIN,2027,1.3080881517221887
1235,Finland,FIN,2028,1.3697393242582454
1236,Finland,FIN,2029,1.4342961626472226
1237,Finland,FIN,2030,1.501895613093085
1238,Finland,FIN,2031,1.5726810761767787
1239,Finland,FIN,2032,1.6468027110558277
1240,Finland,FIN,2033,1.724417754001121
1241,Finland,FIN,2034,1.8056908519465413
1242,Finland,FIN,2035,1.8907944117590563
1243,Finland,FIN,2036,1.979908965970172
1244,Finland,FIN,2037,2.0732235557445797
1245,Finland,FIN,2038,2.170936131898363
1246,Finland,FIN,2039,2.273253974817598
1247,Finland,FIN,2040,2.380394134167899
1248,Finland,FIN,2041,2.492583889327889
1249,Finland,FIN,2042,2.610061231523234
1250,Finland,FIN,2043,2.7330753686839873
1251,Finland,FIN,2044,2.861887254096254
1252,Finland,FIN,2045,2.9967701399696023
1253,Finland,FIN,2046,3.138010157094544
1254,Finland,FIN,2047,3.285906921819624
1255,Finland,FIN,2048,3.4407741716359346
1256,Finland,FIN,2049,3.602940430717075
1257,Finland,FIN,2050,3.7727497068264872
1258,New Zealand,NZL,2017,5.997772291126783
1259,New Zealand,NZL,2018,6.4231909803884095
1260,New Zealand,NZL,2019,6.328616729256955
1261,New Zealand,NZL,2020,5.947880114116801
1262,New Zealand,NZL,2021,5.9478805112505295
1263,New Zealand,NZL,2022,5.969996548534472
1264,New Zealand,NZL,2023,5.992194820003214
1265,New Zealand,NZL,2024,6.014475631428563
1266,New Zealand,NZL,2025,6.036839289719344
1267,New Zealand,NZL,2026,6.0592861029255225
1268,New Zealand,NZL,2027,6.081816380242451
1269,New Zealand,NZL,2028,6.104430432015169
1270,New Zealand,NZL,2029,6.127128569742769
1271,New Zealand,NZL,2030,6.1499111060825005
1272,New Zealand,NZL,2031,6.172778354854184
1273,New Zealand,NZL,2032,6.195730631044524
1274,New Zealand,NZL,2033,6.218768250811495
1275,New Zealand,NZL,2034,6.24189153148853
1276,New Zealand,NZL,2035,6.265100791589074
1277,New Zealand,NZL,2036,6.288396350810968
1278,New Zealand,NZL,2037,6.311778530040651
1279,New Zealand,NZL,2038,6.3352476513577445
1280,New Zealand,NZL,2039,6.358804038039616
1281,New Zealand,NZL,2040,6.382448014565451
1282,New Zealand,NZL,2041,6.406179906621113
1283,New Zealand,NZL,2042,6.430000041103395
1284,New Zealand,NZL,2043,6.453908746124544
1285,New Zealand,NZL,2044,6.477906351017028
1286,New Zealand,NZL,2045,6.5019931863375815
1287,New Zealand,NZL,2046,6.526169583872285
1288,New Zealand,NZL,2047,6.550435876640837
1289,New Zealand,NZL,2048,6.574792398901139
1290,New Zealand,NZL,2049,6.5992394861539845
1291,New Zealand,NZL,2050,6.623777475147784
1292,Myanmar,MMR,2017,6.08757061304947
1293,Myanmar,MMR,2018,6.419306308643131
1294,Myanmar,MMR,2019,4.6844121354722414
1295,Myanmar,MMR,2020,4.605717424991065
1296,Myanmar,MMR,2021,4.605716947894297
1297,Myanmar,MMR,2022,4.171491013755715
1298,Myanmar,MMR,2023,3.778203800778607
1299,Myanmar,MMR,2024,3.4219956157512783
1300,Myanmar,MMR,2025,3.099370656449972
1301,Myanmar,MMR,2026,2.807162704080253
1302,Myanmar,MMR,2027,2.5425040502271274
1303,Myanmar,MMR,2028,2.3027973533651402
1304,Myanmar,MMR,2029,2.085690148730267
1305,Myanmar,MMR,2030,1.8890517613951288
1306,Myanmar,MMR,2031,1.7109523959742987
1307,Myanmar,MMR,2032,1.5496441977472535
1308,Myanmar,MMR,2033,1.403544099334368
1309,Myanmar,MMR,2034,1.2712182845843312
1310,Myanmar,MMR,2035,1.151368117202673
1311,Myanmar,MMR,2036,1.0428173960259643
1312,Myanmar,MMR,2037,0.9445008118658468
1313,Myanmar,MMR,2038,0.8554534926391157
1314,Myanmar,MMR,2039,0.7748015341805848
1315,Myanmar,MMR,2040,0.7017534238086717
1316,Myanmar,MMR,2041,0.6355922724753086
1317,Myanmar,MMR,2042,0.5756687792669298
1318,Myanmar,MMR,2043,0.5213948592107083
1319,Myanmar,MMR,2044,0.47223787184974286
1320,Myanmar,MMR,2045,0.42771539394685704
1321,Myanmar,MMR,2046,0.38739048501667617
1322,Myanmar,MMR,2047,0.3508673992222548
1323,Myanmar,MMR,2048,0.3177877015530973
1324,Myanmar,MMR,2049,0.2878267501690276
1325,Myanmar,MMR,2050,0.26069051038786617
1326,Moldova,MDA,2017,56.07338516797159
1327,Moldova,MDA,2018,51.9271648574428
1328,Moldova,MDA,2019,49.207585516321366
1329,Moldova,MDA,2020,49.58248541611291
1330,Moldova,MDA,2021,49.58248703196491
1331,Moldova,MDA,2022,47.53034080264051
1332,Moldova,MDA,2023,45.563129888154506
1333,Moldova,MDA,2024,43.67733894071947
1334,Moldova,MDA,2025,41.86959810762374
1335,Moldova,MDA,2026,40.1366770094042
1336,Moldova,MDA,2027,38.47547896725348
1337,Moldova,MDA,2028,36.88303546934665
1338,Moldova,MDA,2029,35.356500866198374
1339,Moldova,MDA,2030,33.89314728557006
1340,Moldova,MDA,2031,32.49035975784522
1341,Moldova,MDA,2032,31.145631543153787
1342,Moldova,MDA,2033,29.856559651903055
1343,Moldova,MDA,2034,28.620840550706163
1344,Moldova,MDA,2035,27.436266046035502
1345,Moldova,MDA,2036,26.300719338247003
1346,Moldova,MDA,2037,25.21217123892091
1347,Moldova,MDA,2038,24.168676544762615
1348,Moldova,MDA,2039,23.16837056158103
1349,Moldova,MDA,2040,22.20946577213616
1350,Moldova,MDA,2041,21.290248641897833
1351,Moldova,MDA,2042,20.409076557010707
1352,Moldova,MDA,2043,19.564374888991065
1353,Moldova,MDA,2044,18.754634180913055
1354,Moldova,MDA,2045,17.97840745005324
1355,Moldova,MDA,2046,17.234307602175544
1356,Moldova,MDA,2047,16.521004952834442
1357,Moldova,MDA,2048,15.83722485126846
1358,Moldova,MDA,2049,15.18174540263693
1359,Moldova,MDA,2050,14.553395284529715
1360,Netherlands,NLD,2017,0.1553740923196983
1361,Netherlands,NLD,2018,0.15507382692010496
1362,Netherlands,NLD,2019,0.16113714239344076
1363,Netherlands,NLD,2020,0.16529300955561596
1364,Netherlands,NLD,2021,0.16529301922510367
1365,Netherlands,NLD,2022,0.16901265480237393
1366,Netherlands,NLD,2023,0.17281599439142026
1367,Netherlands,NLD,2024,0.1767049216073013
1368,Netherlands,NLD,2025,0.18068136245259897
1369,Netherlands,NLD,2026,0.18474728627127557
1370,Netherlands,NLD,2027,0.18890470672399867
1371,Netherlands,NLD,2028,0.19315568278541065
1372,Netherlands,NLD,2029,0.19750231976384253
1373,Netherlands,NLD,2030,0.20194677034397626
1374,Netherlands,NLD,2031,0.20649123565296362
1375,Netherlands,NLD,2032,0.2111379663505454
1376,Netherlands,NLD,2033,0.21588926374369466
1377,Netherlands,NLD,2034,0.2207474809263457
1378,Netherlands,NLD,2035,0.225715023944773
1379,Netherlands,NLD,2036,0.2307943529891901
1380,Netherlands,NLD,2037,0.23598798361216586
1381,Netherlands,NLD,2038,0.24129848797446266
1382,Netherlands,NLD,2039,0.2467284961189022
1383,Netherlands,NLD,2040,0.252280697272905
1384,Netherlands,NLD,2041,0.2579578411803371
1385,Netherlands,NLD,2042,0.26376273946332807
1386,Netherlands,NLD,2043,0.2696982670147368
1387,Netherlands,NLD,2044,0.27576736342194796
1388,Netherlands,NLD,2045,0.28197303442271376
1389,Netherlands,NLD,2046,0.28831835339375433
1390,Netherlands,NLD,2047,0.2948064628728535
1391,Netherlands,NLD,2048,0.30144057611521513
1392,Netherlands,NLD,2049,0.30822397868482965
1393,Netherlands,NLD,2050,0.3151600300816681
1394,Nigeria,NGA,2017,1.4740975848885043
1395,Nigeria,NGA,2018,2.138499898507818
1396,Nigeria,NGA,2019,2.49917293955996
1397,Nigeria,NGA,2020,1.2412905576574207
1398,Nigeria,NGA,2021,1.2412907130441035
1399,Nigeria,NGA,2022,1.123668977337803
1400,Nigeria,NGA,2023,1.017192795662624
1401,Nigeria,NGA,2024,0.9208060420065279
1402,Nigeria,NGA,2025,0.8335526663294905
1403,Nigeria,NGA,2026,0.7545672116040207
1404,Nigeria,NGA,2027,0.6830662294382306
1405,Nigeria,NGA,2028,0.6183405091338774
1406,Nigeria,NGA,2029,0.5597480431002898
1407,Nigeria,NGA,2030,0.5067076588488036
1408,Nigeria,NGA,2031,0.45869325440416564
1409,Nigeria,NGA,2032,0.41522857995455237
1410,Nigeria,NGA,2033,0.37588251397993233
1411,Nigeria,NGA,2034,0.3402647870031925
1412,Nigeria,NGA,2035,0.30802211054837536
1413,Nigeria,NGA,2036,0.27883467290955805
1414,Nigeria,NGA,2037,0.252412966972284
1415,Nigeria,NGA,2038,0.22849491862303956
1416,Nigeria,NGA,2039,0.20684328726377277
1417,Nigeria,NGA,2040,0.1872433126474339
1418,Nigeria,NGA,2041,0.16950058469373955
1419,Nigeria,NGA,2042,0.153439115156102
1420,Nigeria,NGA,2043,0.13889959201277655
1421,Nigeria,NGA,2044,0.12573779926772838
1422,Nigeria,NGA,2045,0.11382318648738186
1423,Nigeria,NGA,2046,0.10303757388464561
1424,Nigeria,NGA,2047,0.09327398010607231
1425,Nigeria,NGA,2048,0.08443556109510093
1426,Nigeria,NGA,2049,0.07643464950607798
1427,Nigeria,NGA,2050,0.06919188514110516
1428,Belize,BLZ,2017,221.3066564401577
1429,Belize,BLZ,2018,269.22226903205797
1430,Belize,BLZ,2019,230.5485875220615
1431,Belize,BLZ,2020,189.98074158000722
1432,Belize,BLZ,2021,189.98070725552006
1433,Belize,BLZ,2022,190.62491404942912
1434,Belize,BLZ,2023,191.2713052882728
1435,Belize,BLZ,2024,191.91988837929597
1436,Belize,BLZ,2025,192.57067075486643
1437,Belize,BLZ,2026,193.22365987255185
1438,Belize,BLZ,2027,193.87886321520762
1439,Belize,BLZ,2028,194.5362882910646
1440,Belize,BLZ,2029,195.19594263381
1441,Belize,BLZ,2030,195.85783380268177
1442,Belize,BLZ,2031,196.5219693825448
1443,Belize,BLZ,2032,197.1883569839898
1444,Belize,BLZ,2033,197.8570042434089
1445,Belize,BLZ,2034,198.52791882309157
1446,Belize,BLZ,2035,199.20110841130858
1447,Belize,BLZ,2036,199.8765807224017
1448,Belize,BLZ,2037,200.5543434968694
1449,Belize,BLZ,2038,201.23440450145853
1450,Belize,BLZ,2039,201.91677152925294
1451,Belize,BLZ,2040,202.6014523997609
1452,Belize,BLZ,2041,203.28845495900734
1453,Belize,BLZ,2042,203.97778707961953
1454,Belize,BLZ,2043,204.66945666092383
1455,Belize,BLZ,2044,205.36347162902948
1456,Belize,BLZ,2045,206.05983993692507
1457,Belize,BLZ,2046,206.7585695645649
1458,Belize,BLZ,2047,207.4596685189622
1459,Belize,BLZ,2048,208.16314483428292
1460,Belize,BLZ,2049,208.86900657193553
1461,Belize,BLZ,2050,209.577261820663
1462,Peru,PER,2017,0.8355048034808742
1463,Peru,PER,2018,0.7560254228197473
1464,Peru,PER,2019,0.8413461285128717
1465,Peru,PER,2020,1.0679365323765593
1466,Peru,PER,2021,1.067936574851602
1467,Peru,PER,2022,1.0688839958939578
1468,Peru,PER,2023,1.0698322574418753
1469,Peru,PER,2024,1.0707813602410106
1470,Peru,PER,2025,1.0717313050376813
1471,Peru,PER,2026,1.072682092578866
1472,Peru,PER,2027,1.0736337236122049
1473,Peru,PER,2028,1.074586198886005
1474,Peru,PER,2029,1.075539519149233
1475,Peru,PER,2030,1.0764936851515245
1476,Peru,PER,2031,1.0774486976431765
1477,Peru,PER,2032,1.078404557375153
1478,Peru,PER,2033,1.0793612650990843
1479,Peru,PER,2034,1.0803188215672672
1480,Peru,PER,2035,1.0812772275326656
1481,Peru,PER,2036,1.0822364837489138
1482,Peru,PER,2037,1.0831965909703092
1483,Peru,PER,2038,1.0841575499518254
1484,Peru,PER,2039,1.0851193614491004
1485,Peru,PER,2040,1.0860820262184452
1486,Peru,PER,2041,1.0870455450168408
1487,Peru,PER,2042,1.0880099186019394
1488,Peru,PER,2043,1.0889751477320662
1489,Peru,PER,2044,1.089941233166219
1490,Peru,PER,2045,1.0909081756640693
1491,Peru,PER,2046,1.091875975985961
1492,Peru,PER,2047,1.0928446348929144
1493,Peru,PER,2048,1.0938141531466243
1494,Peru,PER,2049,1.0947845315094598
1495,Peru,PER,2050,1.0957557707444696
1496,Guam,GUM,2017,1426.3035644101612
1497,Guam,GUM,2018,1634.6727458888308
1498,Guam,GUM,2019,1344.6130254727532
1499,Guam,GUM,2020,2334.4985176774767
1500,Guam,GUM,2021,2334.499098353617
1501,Guam,GUM,2022,2299.723258174319
1502,Guam,GUM,2023,2265.4654559163223
1503,Guam,GUM,2024,2231.717974633403
1504,Guam,GUM,2025,2198.473212334777
1505,Guam,GUM,2026,2165.7236802726216
1506,Guam,GUM,2027,2133.46200125514
1507,Guam,GUM,2028,2101.680907984816
1508,Guam,GUM,2029,2070.37324142135
1509,Guam,GUM,2030,2039.5319491690123
1510,Guam,GUM,2031,2009.1500838879722
1511,Guam,GUM,2032,1979.2208017294215
1512,Guam,GUM,2033,1949.7373607938346
1513,Guam,GUM,2034,1920.6931196123448
1514,Guam,GUM,2035,1892.0815356506196
1515,Guam,GUM,2036,1863.89616383514
1516,Guam,GUM,2037,1836.1306551013604
1517,Guam,GUM,2038,1808.7787549634927
1518,Guam,GUM,2039,1781.8343021056262
1519,Guam,GUM,2040,1755.2912269938367
1520,Guam,GUM,2041,1729.1435505089246
1521,Guam,GUM,2042,1703.3853825995996
1522,Guam,GUM,2043,1678.0109209556367
1523,Guam,GUM,2044,1653.0144497008769
1524,Guam,GUM,2045,1628.3903381056243
1525,Guam,GUM,2046,1604.1330393183157
1526,Guam,GUM,2047,1580.2370891159717
1527,Guam,GUM,2048,1556.697104673377
1528,Guam,GUM,2049,1533.5077833504977
1529,Guam,GUM,2050,1510.6639014980221
1530,Somalia,SOM,2017,218.9157219650925
1531,Somalia,SOM,2018,209.38933955382052
1532,Somalia,SOM,2019,139.27338006904972
1533,Somalia,SOM,2020,162.24099836686298
1534,Somalia,SOM,2021,162.24100910840897
1535,Somalia,SOM,2022,146.52121664270626
1536,Somalia,SOM,2023,132.324540166745
1537,Somalia,SOM,2024,119.50340252113946
1538,Somalia,SOM,2025,107.92452553497408
1539,Somalia,SOM,2026,97.4675445737945
1540,Somalia,SOM,2027,88.02375732628109
1541,Somalia,SOM,2028,79.49499382299241
1542,Somalia,SOM,2029,71.79259594080985
1543,Somalia,SOM,2030,64.8364957848409
1544,Somalia,SOM,2031,58.55438336738129
1545,Somalia,SOM,2032,52.880954931803856
1546,Somalia,SOM,2033,47.757234107553614
1547,Somalia,SOM,2034,43.12995883952883
1548,Somalia,SOM,2035,38.95102771886097
1549,Somalia,SOM,2036,35.17699995959579
1550,Somalia,SOM,2037,31.768643823439206
1551,Somalia,SOM,2038,28.690528798355782
1552,Somalia,SOM,2039,25.91065729163915
1553,Somalia,SOM,2040,23.400132008833783
1554,Somalia,SOM,2041,21.132855560848213
1555,Somalia,SOM,2042,19.085259176618216
1556,Somalia,SOM,2043,17.23605770123712
1557,Somalia,SOM,2044,15.56602833271118
1558,Somalia,SOM,2045,14.057810797266962
1559,Somalia,SOM,2046,12.695726885994631
1560,Somalia,SOM,2047,11.465617476876472
1561,Somalia,SOM,2048,10.35469534801324
1562,Somalia,SOM,2049,9.351412252013903
1563,Somalia,SOM,2050,8.44533886976156
1564,Benin,BEN,2017,161.1627106332805
1565,Benin,BEN,2018,160.4327847909173
1566,Benin,BEN,2019,156.5088016613577
1567,Benin,BEN,2020,121.22335625815133
1568,Benin,BEN,2021,121.22335932166628
1569,Benin,BEN,2022,113.68620921305279
1570,Benin,BEN,2023,106.6176868679138
1571,Benin,BEN,2024,99.98865501585726
1572,Benin,BEN,2025,93.7717880173678
1573,Benin,BEN,2026,87.94145922434564
1574,Benin,BEN,2027,82.47363534408512
1575,Benin,BEN,2028,77.34577737125038
1576,Benin,BEN,2029,72.53674767947608
1577,Benin,BEN,2030,68.02672288961598
1578,Benin,BEN,2031,63.79711215547055
1579,Benin,BEN,2032,59.830480530159214
1580,Benin,BEN,2033,56.11047709724219
1581,Benin,BEN,2034,52.621767570346215
1582,Benin,BEN,2035,49.34997108345114
1583,Benin,BEN,2036,46.28160091129028
1584,Benin,BEN,2037,43.40400887550372
1585,Benin,BEN,2038,40.70533320737453
1586,Benin,BEN,2039,38.17444965224203
1587,Benin,BEN,2040,35.80092561403115
1588,Benin,BEN,2041,33.57497715087857
1589,Benin,BEN,2042,31.487428644588203
1590,Benin,BEN,2043,29.52967497766686
1591,Benin,BEN,2044,27.69364606202979
1592,Benin,BEN,2045,25.971773573160217
1593,Benin,BEN,2046,24.356959752596147
1594,Benin,BEN,2047,22.842548150145458
1595,Benin,BEN,2048,21.422296185224845
1596,Benin,BEN,2049,20.09034941421696
1597,Benin,BEN,2050,18.841217397774106
1598,Madagascar,MDG,2017,32.032046226282894
1599,Madagascar,MDG,2018,34.1527626331987
1600,Madagascar,MDG,2019,25.781019899586695
1601,Madagascar,MDG,2020,33.673145846400466
1602,Madagascar,MDG,2021,33.67314493878185
1603,Madagascar,MDG,2022,32.36370366310594
1604,Madagascar,MDG,2023,31.105182384880813
1605,Madagascar,MDG,2024,29.895600987709905
1606,Madagascar,MDG,2025,28.733056355611723
1607,Madagascar,MDG,2026,27.615719378719263
1608,Madagascar,MDG,2027,26.541832075418057
1609,Madagascar,MDG,2028,25.509704826395236
1610,Madagascar,MDG,2029,24.517713716247396
1611,Madagascar,MDG,2030,23.56429797846508
1612,Madagascar,MDG,2031,22.64795753977354
1613,Madagascar,MDG,2032,21.767250659966116
1614,Madagascar,MDG,2033,20.920791663517722
1615,Madagascar,MDG,2034,20.107248759407327
1616,Madagascar,MDG,2035,19.325341945721927
1617,Madagascar,MDG,2036,18.57384099574273
1618,Madagascar,MDG,2037,17.851563522347163
1619,Madagascar,MDG,2038,17.15737311767874
1620,Madagascar,MDG,2039,16.490177565160373
1621,Madagascar,MDG,2040,15.848927121036388
1622,Madagascar,MDG,2041,15.232612862739531
1623,Madagascar,MDG,2042,14.640265101485765
1624,Madagascar,MDG,2043,14.070951856596535
1625,Madagascar,MDG,2044,13.523777389151512
1626,Madagascar,MDG,2045,12.997880792661899
1627,Madagascar,MDG,2046,12.492434638548016
1628,Madagascar,MDG,2047,12.006643674290356
1629,Madagascar,MDG,2048,11.539743572205106
1630,Madagascar,MDG,2049,11.090999726875753
1631,Madagascar,MDG,2050,10.659706099348979
1632,Ukraine,UKR,2017,0.46057081178466575
1633,Ukraine,UKR,2018,0.42423140185802927
1634,Ukraine,UKR,2019,0.430591501297673
1635,Ukraine,UKR,2020,0.4064348070413306
1636,Ukraine,UKR,2021,0.4064347072088244
1637,Ukraine,UKR,2022,0.41664506107288385
1638,Ukraine,UKR,2023,0.42711191696342005
1639,Ukraine,UKR,2024,0.4378417186619545
1640,Ukraine,UKR,2025,0.4488410718291289
1641,Ukraine,UKR,2026,0.46011674807137576
1642,Ukraine,UKR,2027,0.47167568910978264
1643,Ukraine,UKR,2028,0.483525011053665
1644,Ukraine,UKR,2029,0.49567200878150575
1645,Ukraine,UKR,2030,0.5081241604319501
1646,Ukraine,UKR,2031,0.520889132007625
1647,Ukraine,UKR,2032,0.5339747820946092
1648,Ukraine,UKR,2033,0.5473891667004708
1649,Ukraine,UKR,2034,0.5611405442138406
1650,Ukraine,UKR,2035,0.5752373804885794
1651,Ukraine,UKR,2036,0.5896883540556699
1652,Ukraine,UKR,2037,0.6045023614660404
1653,Ukraine,UKR,2038,0.6196885227676057
1654,Ukraine,UKR,2039,0.6352561871199086
1655,Ukraine,UKR,2040,0.6512149385498032
1656,Ukraine,UKR,2041,0.6675746018517338
1657,Ukraine,UKR,2042,0.684345248636243
1658,Ukraine,UKR,2043,0.701537203530424
1659,Ukraine,UKR,2044,0.7191610505341393
1660,Ukraine,UKR,2045,0.7372276395359245
1661,Ukraine,UKR,2046,0.7557480929925712
1662,Ukraine,UKR,2047,0.7747338127765302
1663,Ukraine,UKR,2048,0.7941964871953172
1664,Ukraine,UKR,2049,0.8141480981872661
1665,Ukraine,UKR,2050,0.8346009286980511
1666,Nauru,NRU,2017,10909.205369232131
1667,Nauru,NRU,2018,11531.947601316479
1668,Nauru,NRU,2019,17434.9754221569
1669,Nauru,NRU,2020,16785.37532072291
1670,Nauru,NRU,2021,16785.377333815817
1671,Nauru,NRU,2022,14428.722538607091
1672,Nauru,NRU,2023,12402.940366237277
1673,Nauru,NRU,2024,10661.576540599863
1674,Nauru,NRU,2025,9164.698932238252
1675,Nauru,NRU,2026,7877.981853689625
1676,Nauru,NRU,2027,6771.918919098187
1677,Nauru,NRU,2028,5821.146417767147
1678,Nauru,NRU,2029,5003.861685573141
1679,Nauru,NRU,2030,4301.323136611817
1680,Nauru,NRU,2031,3697.4204900375858
1681,Nauru,NRU,2032,3178.305336743073
1682,Nauru,NRU,2033,2732.0735742087027
1683,Nauru,NRU,2034,2348.4924272689295
1684,Nauru,NRU,2035,2018.7657949647107
1685,Nauru,NRU,2036,1735.3325425276328
1686,Nauru,NRU,2037,1491.6931130230814
1687,Nauru,NRU,2038,1282.2604825928122
1688,Nauru,NRU,2039,1102.2320414733401
1689,Nauru,NRU,2040,947.4794628263445
1690,Nauru,NRU,2041,814.4540339053543
1691,Nauru,NRU,2042,700.1052786579316
