Year,iso_code3,ef_ippu_tonne_ch2f2_per_mmm_gdp_product_use_ods_refrigeration
2021,FSM,0.0
2022,FSM,0.0
2023,FSM,0.0
2024,FSM,0.0
2025,FSM,0.0
2026,FSM,0.0
2027,FSM,0.0
2028,FSM,0.0
2029,FSM,0.0
2030,FSM,0.0
2031,FSM,0.0
2032,FSM,0.0
2033,FSM,0.0
2034,FSM,0.0
2035,FSM,0.0
2036,FSM,0.0
2037,FSM,0.0
2038,FSM,0.0
2039,FSM,0.0
2040,FSM,0.0
2041,FSM,0.0
2042,FSM,0.0
2043,FSM,0.0
2044,FSM,0.0
2045,FSM,0.0
2046,FSM,0.0
2047,FSM,0.0
2048,FSM,0.0
2049,FSM,0.0
2050,FSM,0.0
2021,GAB,0.3140963447648551
2022,GAB,0.3140963447648551
2023,GAB,0.3140963447648551
2024,GAB,0.3140963447648551
2025,GAB,0.3140963447648551
2026,GAB,0.3140963447648551
2027,GAB,0.3140963447648551
2028,GAB,0.3140963447648551
2029,GAB,0.3140963447648551
2030,GAB,0.3140963447648551
2031,GAB,0.3140963447648551
2032,GAB,0.3140963447648551
2033,GAB,0.3140963447648551
2034,GAB,0.3140963447648551
2035,GAB,0.3140963447648551
2036,GAB,0.3140963447648551
2037,GAB,0.3140963447648551
2038,GAB,0.3140963447648551
2039,GAB,0.3140963447648551
2040,GAB,0.3140963447648551
2041,GAB,0.3140963447648551
2042,GAB,0.3140963447648551
2043,GAB,0.3140963447648551
2044,GAB,0.3140963447648551
2045,GAB,0.3140963447648551
2046,GAB,0.3140963447648551
2047,GAB,0.3140963447648551
2048,GAB,0.3140963447648551
2049,GAB,0.3140963447648551
2050,GAB,0.3140963447648551
2021,GBR,0.2054846574455165
2022,GBR,0.2054846574455165
2023,GBR,0.2054846574455165
2024,GBR,0.2054846574455165
2025,GBR,0.2054846574455165
2026,GBR,0.2054846574455165
2027,GBR,0.2054846574455165
2028,GBR,0.2054846574455165
2029,GBR,0.2054846574455165
2030,GBR,0.2054846574455165
2031,GBR,0.2054846574455165
2032,GBR,0.2054846574455165
2033,GBR,0.2054846574455165
2034,GBR,0.2054846574455165
2035,GBR,0.2054846574455165
2036,GBR,0.2054846574455165
2037,GBR,0.2054846574455165
2038,GBR,0.2054846574455165
2039,GBR,0.2054846574455165
2040,GBR,0.2054846574455165
2041,GBR,0.2054846574455165
2042,GBR,0.2054846574455165
2043,GBR,0.2054846574455165
2044,GBR,0.2054846574455165
2045,GBR,0.2054846574455165
2046,GBR,0.2054846574455165
2047,GBR,0.2054846574455165
2048,GBR,0.2054846574455165
2049,GBR,0.2054846574455165
2050,GBR,0.2054846574455165
2021,GEO,1.664196368310416
2022,GEO,1.664196368310416
2023,GEO,1.664196368310416
2024,GEO,1.664196368310416
2025,GEO,1.664196368310416
2026,GEO,1.664196368310416
2027,GEO,1.664196368310416
2028,GEO,1.664196368310416
2029,GEO,1.664196368310416
2030,GEO,1.664196368310416
2031,GEO,1.664196368310416
2032,GEO,1.664196368310416
2033,GEO,1.664196368310416
2034,GEO,1.664196368310416
2035,GEO,1.664196368310416
2036,GEO,1.664196368310416
2037,GEO,1.664196368310416
2038,GEO,1.664196368310416
2039,GEO,1.664196368310416
2040,GEO,1.664196368310416
2041,GEO,1.664196368310416
2042,GEO,1.664196368310416
2043,GEO,1.664196368310416
2044,GEO,1.664196368310416
2045,GEO,1.664196368310416
2046,GEO,1.664196368310416
2047,GEO,1.664196368310416
2048,GEO,1.664196368310416
2049,GEO,1.664196368310416
2050,GEO,1.664196368310416
2021,GHA,0.3061136306521221
2022,GHA,0.3061136306521221
2023,GHA,0.3061136306521221
2024,GHA,0.3061136306521221
2025,GHA,0.3061136306521221
2026,GHA,0.3061136306521221
2027,GHA,0.3061136306521221
2028,GHA,0.3061136306521221
2029,GHA,0.3061136306521221
2030,GHA,0.3061136306521221
2031,GHA,0.3061136306521221
2032,GHA,0.3061136306521221
2033,GHA,0.3061136306521221
2034,GHA,0.3061136306521221
2035,GHA,0.3061136306521221
2036,GHA,0.3061136306521221
2037,GHA,0.3061136306521221
2038,GHA,0.3061136306521221
2039,GHA,0.3061136306521221
2040,GHA,0.3061136306521221
2041,GHA,0.3061136306521221
2042,GHA,0.3061136306521221
2043,GHA,0.3061136306521221
2044,GHA,0.3061136306521221
2045,GHA,0.3061136306521221
2046,GHA,0.3061136306521221
2047,GHA,0.3061136306521221
2048,GHA,0.3061136306521221
2049,GHA,0.3061136306521221
2050,GHA,0.3061136306521221
2021,GIB,0.0851152098053161
2022,GIB,0.0851152098053161
2023,GIB,0.0851152098053161
2024,GIB,0.0851152098053161
2025,GIB,0.0851152098053161
2026,GIB,0.0851152098053161
2027,GIB,0.0851152098053161
2028,GIB,0.0851152098053161
2029,GIB,0.0851152098053161
2030,GIB,0.0851152098053161
2031,GIB,0.0851152098053161
2032,GIB,0.0851152098053161
2033,GIB,0.0851152098053161
2034,GIB,0.0851152098053161
2035,GIB,0.0851152098053161
2036,GIB,0.0851152098053161
2037,GIB,0.0851152098053161
2038,GIB,0.0851152098053161
2039,GIB,0.0851152098053161
2040,GIB,0.0851152098053161
2041,GIB,0.0851152098053161
2042,GIB,0.0851152098053161
2043,GIB,0.0851152098053161
2044,GIB,0.0851152098053161
2045,GIB,0.0851152098053161
2046,GIB,0.0851152098053161
2047,GIB,0.0851152098053161
2048,GIB,0.0851152098053161
2049,GIB,0.0851152098053161
2050,GIB,0.0851152098053161
2021,GIN,0.4195619285179909
2022,GIN,0.4195619285179909
2023,GIN,0.4195619285179909
2024,GIN,0.4195619285179909
2025,GIN,0.4195619285179909
2026,GIN,0.4195619285179909
2027,GIN,0.4195619285179909
2028,GIN,0.4195619285179909
2029,GIN,0.4195619285179909
2030,GIN,0.4195619285179909
2031,GIN,0.4195619285179909
2032,GIN,0.4195619285179909
2033,GIN,0.4195619285179909
2034,GIN,0.4195619285179909
2035,GIN,0.4195619285179909
2036,GIN,0.4195619285179909
2037,GIN,0.4195619285179909
2038,GIN,0.4195619285179909
2039,GIN,0.4195619285179909
2040,GIN,0.4195619285179909
2041,GIN,0.4195619285179909
2042,GIN,0.4195619285179909
2043,GIN,0.4195619285179909
2044,GIN,0.4195619285179909
2045,GIN,0.4195619285179909
2046,GIN,0.4195619285179909
2047,GIN,0.4195619285179909
2048,GIN,0.4195619285179909
2049,GIN,0.4195619285179909
2050,GIN,0.4195619285179909
2021,GMB,0.0
2022,GMB,0.0
2023,GMB,0.0
2024,GMB,0.0
2025,GMB,0.0
2026,GMB,0.0
2027,GMB,0.0
2028,GMB,0.0
2029,GMB,0.0
2030,GMB,0.0
2031,GMB,0.0
2032,GMB,0.0
2033,GMB,0.0
2034,GMB,0.0
2035,GMB,0.0
2036,GMB,0.0
2037,GMB,0.0
2038,GMB,0.0
2039,GMB,0.0
2040,GMB,0.0
2041,GMB,0.0
2042,GMB,0.0
2043,GMB,0.0
2044,GMB,0.0
2045,GMB,0.0
2046,GMB,0.0
2047,GMB,0.0
2048,GMB,0.0
2049,GMB,0.0
2050,GMB,0.0
2021,GNB,0.0
2022,GNB,0.0
2023,GNB,0.0
2024,GNB,0.0
2025,GNB,0.0
2026,GNB,0.0
2027,GNB,0.0
2028,GNB,0.0
2029,GNB,0.0
2030,GNB,0.0
2031,GNB,0.0
2032,GNB,0.0
2033,GNB,0.0
2034,GNB,0.0
2035,GNB,0.0
2036,GNB,0.0
2037,GNB,0.0
2038,GNB,0.0
2039,GNB,0.0
2040,GNB,0.0
2041,GNB,0.0
2042,GNB,0.0
2043,GNB,0.0
2044,GNB,0.0
2045,GNB,0.0
2046,GNB,0.0
2047,GNB,0.0
2048,GNB,0.0
2049,GNB,0.0
2050,GNB,0.0
2021,GNQ,0.0893748961316993
2022,GNQ,0.0893748961316993
2023,GNQ,0.0893748961316993
2024,GNQ,0.0893748961316993
2025,GNQ,0.0893748961316993
2026,GNQ,0.0893748961316993
2027,GNQ,0.0893748961316993
2028,GNQ,0.0893748961316993
2029,GNQ,0.0893748961316993
2030,GNQ,0.0893748961316993
2031,GNQ,0.0893748961316993
2032,GNQ,0.0893748961316993
2033,GNQ,0.0893748961316993
2034,GNQ,0.0893748961316993
2035,GNQ,0.0893748961316993
2036,GNQ,0.0893748961316993
2037,GNQ,0.0893748961316993
2038,GNQ,0.0893748961316993
2039,GNQ,0.0893748961316993
2040,GNQ,0.0893748961316993
2041,GNQ,0.0893748961316993
2042,GNQ,0.0893748961316993
2043,GNQ,0.0893748961316993
2044,GNQ,0.0893748961316993
2045,GNQ,0.0893748961316993
2046,GNQ,0.0893748961316993
2047,GNQ,0.0893748961316993
2048,GNQ,0.0893748961316993
2049,GNQ,0.0893748961316993
2050,GNQ,0.0893748961316993
2021,GRC,1.6144816815907337
2022,GRC,1.6144816815907337
2023,GRC,1.6144816815907337
2024,GRC,1.6144816815907337
2025,GRC,1.6144816815907337
2026,GRC,1.6144816815907337
2027,GRC,1.6144816815907337
2028,GRC,1.6144816815907337
2029,GRC,1.6144816815907337
2030,GRC,1.6144816815907337
2031,GRC,1.6144816815907337
2032,GRC,1.6144816815907337
2033,GRC,1.6144816815907337
2034,GRC,1.6144816815907337
2035,GRC,1.6144816815907337
2036,GRC,1.6144816815907337
2037,GRC,1.6144816815907337
2038,GRC,1.6144816815907337
2039,GRC,1.6144816815907337
2040,GRC,1.6144816815907337
2041,GRC,1.6144816815907337
2042,GRC,1.6144816815907337
2043,GRC,1.6144816815907337
2044,GRC,1.6144816815907337
2045,GRC,1.6144816815907337
2046,GRC,1.6144816815907337
2047,GRC,1.6144816815907337
2048,GRC,1.6144816815907337
2049,GRC,1.6144816815907337
2050,GRC,1.6144816815907337
2021,GRD,0.0
2022,GRD,0.0
2023,GRD,0.0
2024,GRD,0.0
2025,GRD,0.0
2026,GRD,0.0
2027,GRD,0.0
2028,GRD,0.0
2029,GRD,0.0
2030,GRD,0.0
2031,GRD,0.0
2032,GRD,0.0
2033,GRD,0.0
2034,GRD,0.0
2035,GRD,0.0
2036,GRD,0.0
2037,GRD,0.0
2038,GRD,0.0
2039,GRD,0.0
2040,GRD,0.0
2041,GRD,0.0
2042,GRD,0.0
2043,GRD,0.0
2044,GRD,0.0
2045,GRD,0.0
2046,GRD,0.0
2047,GRD,0.0
2048,GRD,0.0
2049,GRD,0.0
2050,GRD,0.0
2021,GRL,0.0288288358336651
2022,GRL,0.0288288358336651
2023,GRL,0.0288288358336651
2024,GRL,0.0288288358336651
2025,GRL,0.0288288358336651
2026,GRL,0.0288288358336651
2027,GRL,0.0288288358336651
2028,GRL,0.0288288358336651
2029,GRL,0.0288288358336651
2030,GRL,0.0288288358336651
2031,GRL,0.0288288358336651
2032,GRL,0.0288288358336651
2033,GRL,0.0288288358336651
2034,GRL,0.0288288358336651
2035,GRL,0.0288288358336651
2036,GRL,0.0288288358336651
2037,GRL,0.0288288358336651
2038,GRL,0.0288288358336651
2039,GRL,0.0288288358336651
2040,GRL,0.0288288358336651
2041,GRL,0.0288288358336651
2042,GRL,0.0288288358336651
2043,GRL,0.0288288358336651
2044,GRL,0.0288288358336651
2045,GRL,0.0288288358336651
2046,GRL,0.0288288358336651
2047,GRL,0.0288288358336651
2048,GRL,0.0288288358336651
2049,GRL,0.0288288358336651
2050,GRL,0.0288288358336651
2021,GTM,0.0260750641397732
2022,GTM,0.0260750641397732
2023,GTM,0.0260750641397732
2024,GTM,0.0260750641397732
2025,GTM,0.0260750641397732
2026,GTM,0.0260750641397732
2027,GTM,0.0260750641397732
2028,GTM,0.0260750641397732
2029,GTM,0.0260750641397732
2030,GTM,0.0260750641397732
2031,GTM,0.0260750641397732
2032,GTM,0.0260750641397732
2033,GTM,0.0260750641397732
2034,GTM,0.0260750641397732
2035,GTM,0.0260750641397732
2036,GTM,0.0260750641397732
2037,GTM,0.0260750641397732
2038,GTM,0.0260750641397732
2039,GTM,0.0260750641397732
2040,GTM,0.0260750641397732
2041,GTM,0.0260750641397732
2042,GTM,0.0260750641397732
2043,GTM,0.0260750641397732
2044,GTM,0.0260750641397732
2045,GTM,0.0260750641397732
2046,GTM,0.0260750641397732
2047,GTM,0.0260750641397732
2048,GTM,0.0260750641397732
2049,GTM,0.0260750641397732
2050,GTM,0.0260750641397732
2021,GUM,0.1096991050245276
2022,GUM,0.1096991050245276
2023,GUM,0.1096991050245276
2024,GUM,0.1096991050245276
2025,GUM,0.1096991050245276
2026,GUM,0.1096991050245276
2027,GUM,0.1096991050245276
2028,GUM,0.1096991050245276
2029,GUM,0.1096991050245276
2030,GUM,0.1096991050245276
2031,GUM,0.1096991050245276
2032,GUM,0.1096991050245276
2033,GUM,0.1096991050245276
2034,GUM,0.1096991050245276
2035,GUM,0.1096991050245276
2036,GUM,0.1096991050245276
2037,GUM,0.1096991050245276
2038,GUM,0.1096991050245276
2039,GUM,0.1096991050245276
2040,GUM,0.1096991050245276
2041,GUM,0.1096991050245276
2042,GUM,0.1096991050245276
2043,GUM,0.1096991050245276
2044,GUM,0.1096991050245276
2045,GUM,0.1096991050245276
2046,GUM,0.1096991050245276
2047,GUM,0.1096991050245276
2048,GUM,0.1096991050245276
2049,GUM,0.1096991050245276
2050,GUM,0.1096991050245276
2021,GUY,0.0
2022,GUY,0.0
2023,GUY,0.0
2024,GUY,0.0
2025,GUY,0.0
2026,GUY,0.0
2027,GUY,0.0
2028,GUY,0.0
2029,GUY,0.0
2030,GUY,0.0
2031,GUY,0.0
2032,GUY,0.0
2033,GUY,0.0
2034,GUY,0.0
2035,GUY,0.0
2036,GUY,0.0
2037,GUY,0.0
2038,GUY,0.0
2039,GUY,0.0
2040,GUY,0.0
2041,GUY,0.0
2042,GUY,0.0
2043,GUY,0.0
2044,GUY,0.0
2045,GUY,0.0
2046,GUY,0.0
2047,GUY,0.0
2048,GUY,0.0
2049,GUY,0.0
2050,GUY,0.0
2021,HKG,0.0
2022,HKG,0.0
2023,HKG,0.0
2024,HKG,0.0
2025,HKG,0.0
2026,HKG,0.0
2027,HKG,0.0
2028,HKG,0.0
2029,HKG,0.0
2030,HKG,0.0
2031,HKG,0.0
2032,HKG,0.0
2033,HKG,0.0
2034,HKG,0.0
2035,HKG,0.0
2036,HKG,0.0
2037,HKG,0.0
2038,HKG,0.0
2039,HKG,0.0
2040,HKG,0.0
2041,HKG,0.0
2042,HKG,0.0
2043,HKG,0.0
2044,HKG,0.0
2045,HKG,0.0
2046,HKG,0.0
2047,HKG,0.0
2048,HKG,0.0
2049,HKG,0.0
2050,HKG,0.0
2021,HND,0.1435961861949719
2022,HND,0.1435961861949719
2023,HND,0.1435961861949719
2024,HND,0.1435961861949719
2025,HND,0.1435961861949719
2026,HND,0.1435961861949719
2027,HND,0.1435961861949719
2028,HND,0.1435961861949719
2029,HND,0.1435961861949719
2030,HND,0.1435961861949719
2031,HND,0.1435961861949719
2032,HND,0.1435961861949719
2033,HND,0.1435961861949719
2034,HND,0.1435961861949719
2035,HND,0.1435961861949719
2036,HND,0.1435961861949719
2037,HND,0.1435961861949719
2038,HND,0.1435961861949719
2039,HND,0.1435961861949719
2040,HND,0.1435961861949719
2041,HND,0.1435961861949719
2042,HND,0.1435961861949719
2043,HND,0.1435961861949719
2044,HND,0.1435961861949719
2045,HND,0.1435961861949719
2046,HND,0.1435961861949719
2047,HND,0.1435961861949719
2048,HND,0.1435961861949719
2049,HND,0.1435961861949719
2050,HND,0.1435961861949719
2021,HRV,0.2789212453572852
2022,HRV,0.2789212453572852
2023,HRV,0.2789212453572852
2024,HRV,0.2789212453572852
2025,HRV,0.2789212453572852
2026,HRV,0.2789212453572852
2027,HRV,0.2789212453572852
2028,HRV,0.2789212453572852
2029,HRV,0.2789212453572852
2030,HRV,0.2789212453572852
2031,HRV,0.2789212453572852
2032,HRV,0.2789212453572852
2033,HRV,0.2789212453572852
2034,HRV,0.2789212453572852
2035,HRV,0.2789212453572852
2036,HRV,0.2789212453572852
2037,HRV,0.2789212453572852
2038,HRV,0.2789212453572852
2039,HRV,0.2789212453572852
2040,HRV,0.2789212453572852
2041,HRV,0.2789212453572852
2042,HRV,0.2789212453572852
2043,HRV,0.2789212453572852
2044,HRV,0.2789212453572852
2045,HRV,0.2789212453572852
2046,HRV,0.2789212453572852
2047,HRV,0.2789212453572852
2048,HRV,0.2789212453572852
2049,HRV,0.2789212453572852
2050,HRV,0.2789212453572852
2021,HTI,0.0
2022,HTI,0.0
2023,HTI,0.0
2024,HTI,0.0
2025,HTI,0.0
2026,HTI,0.0
2027,HTI,0.0
2028,HTI,0.0
2029,HTI,0.0
2030,HTI,0.0
2031,HTI,0.0
2032,HTI,0.0
2033,HTI,0.0
2034,HTI,0.0
2035,HTI,0.0
2036,HTI,0.0
2037,HTI,0.0
2038,HTI,0.0
2039,HTI,0.0
2040,HTI,0.0
2041,HTI,0.0
2042,HTI,0.0
2043,HTI,0.0
2044,HTI,0.0
2045,HTI,0.0
2046,HTI,0.0
2047,HTI,0.0
2048,HTI,0.0
2049,HTI,0.0
2050,HTI,0.0
2021,HUN,0.3395460444979253
2022,HUN,0.3395460444979253
2023,HUN,0.3395460444979253
2024,HUN,0.3395460444979253
2025,HUN,0.3395460444979253
2026,HUN,0.3395460444979253
2027,HUN,0.3395460444979253
2028,HUN,0.3395460444979253
2029,HUN,0.3395460444979253
2030,HUN,0.3395460444979253
2031,HUN,0.3395460444979253
2032,HUN,0.3395460444979253
2033,HUN,0.3395460444979253
2034,HUN,0.3395460444979253
2035,HUN,0.3395460444979253
2036,HUN,0.3395460444979253
2037,HUN,0.3395460444979253
2038,HUN,0.3395460444979253
2039,HUN,0.3395460444979253
2040,HUN,0.3395460444979253
2041,HUN,0.3395460444979253
2042,HUN,0.3395460444979253
2043,HUN,0.3395460444979253
2044,HUN,0.3395460444979253
2045,HUN,0.3395460444979253
2046,HUN,0.3395460444979253
2047,HUN,0.3395460444979253
2048,HUN,0.3395460444979253
2049,HUN,0.3395460444979253
2050,HUN,0.3395460444979253
2021,IDN,0.0770445408375025
2022,IDN,0.0770445408375025
2023,IDN,0.0770445408375025
2024,IDN,0.0770445408375025
2025,IDN,0.0770445408375025
2026,IDN,0.0770445408375025
2027,IDN,0.0770445408375025
2028,IDN,0.0770445408375025
2029,IDN,0.0770445408375025
2030,IDN,0.0770445408375025
2031,IDN,0.0770445408375025
2032,IDN,0.0770445408375025
2033,IDN,0.0770445408375025
2034,IDN,0.0770445408375025
2035,IDN,0.0770445408375025
2036,IDN,0.0770445408375025
2037,IDN,0.0770445408375025
2038,IDN,0.0770445408375025
2039,IDN,0.0770445408375025
2040,IDN,0.0770445408375025
2041,IDN,0.0770445408375025
2042,IDN,0.0770445408375025
2043,IDN,0.0770445408375025
2044,IDN,0.0770445408375025
2045,IDN,0.0770445408375025
2046,IDN,0.0770445408375025
2047,IDN,0.0770445408375025
2048,IDN,0.0770445408375025
2049,IDN,0.0770445408375025
2050,IDN,0.0770445408375025
2021,IMN,0.2599662736737649
2022,IMN,0.2599662736737649
2023,IMN,0.2599662736737649
2024,IMN,0.2599662736737649
2025,IMN,0.2599662736737649
2026,IMN,0.2599662736737649
2027,IMN,0.2599662736737649
2028,IMN,0.2599662736737649
2029,IMN,0.2599662736737649
2030,IMN,0.2599662736737649
2031,IMN,0.2599662736737649
2032,IMN,0.2599662736737649
2033,IMN,0.2599662736737649
2034,IMN,0.2599662736737649
2035,IMN,0.2599662736737649
2036,IMN,0.2599662736737649
2037,IMN,0.2599662736737649
2038,IMN,0.2599662736737649
2039,IMN,0.2599662736737649
2040,IMN,0.2599662736737649
2041,IMN,0.2599662736737649
2042,IMN,0.2599662736737649
2043,IMN,0.2599662736737649
2044,IMN,0.2599662736737649
2045,IMN,0.2599662736737649
2046,IMN,0.2599662736737649
2047,IMN,0.2599662736737649
2048,IMN,0.2599662736737649
2049,IMN,0.2599662736737649
2050,IMN,0.2599662736737649
2021,IND,0.0
2022,IND,0.0
2023,IND,0.0
2024,IND,0.0
2025,IND,0.0
2026,IND,0.0
2027,IND,0.0
2028,IND,0.0
2029,IND,0.0
2030,IND,0.0
2031,IND,0.0
2032,IND,0.0
2033,IND,0.0
2034,IND,0.0
2035,IND,0.0
2036,IND,0.0
2037,IND,0.0
2038,IND,0.0
2039,IND,0.0
2040,IND,0.0
2041,IND,0.0
2042,IND,0.0
2043,IND,0.0
2044,IND,0.0
2045,IND,0.0
2046,IND,0.0
2047,IND,0.0
2048,IND,0.0
2049,IND,0.0
2050,IND,0.0
2021,IRL,0.2599662736737649
2022,IRL,0.2599662736737649
2023,IRL,0.2599662736737649
2024,IRL,0.2599662736737649
2025,IRL,0.2599662736737649
2026,IRL,0.2599662736737649
2027,IRL,0.2599662736737649
2028,IRL,0.2599662736737649
2029,IRL,0.2599662736737649
2030,IRL,0.2599662736737649
2031,IRL,0.2599662736737649
2032,IRL,0.2599662736737649
2033,IRL,0.2599662736737649
2034,IRL,0.2599662736737649
2035,IRL,0.2599662736737649
2036,IRL,0.2599662736737649
2037,IRL,0.2599662736737649
2038,IRL,0.2599662736737649
2039,IRL,0.2599662736737649
2040,IRL,0.2599662736737649
2041,IRL,0.2599662736737649
2042,IRL,0.2599662736737649
2043,IRL,0.2599662736737649
2044,IRL,0.2599662736737649
2045,IRL,0.2599662736737649
2046,IRL,0.2599662736737649
2047,IRL,0.2599662736737649
2048,IRL,0.2599662736737649
2049,IRL,0.2599662736737649
2050,IRL,0.2599662736737649
2021,IRN,0.1278551709611395
2022,IRN,0.1278551709611395
2023,IRN,0.1278551709611395
2024,IRN,0.1278551709611395
2025,IRN,0.1278551709611395
2026,IRN,0.1278551709611395
2027,IRN,0.1278551709611395
2028,IRN,0.1278551709611395
2029,IRN,0.1278551709611395
2030,IRN,0.1278551709611395
2031,IRN,0.1278551709611395
2032,IRN,0.1278551709611395
2033,IRN,0.1278551709611395
2034,IRN,0.1278551709611395
2035,IRN,0.1278551709611395
2036,IRN,0.1278551709611395
2037,IRN,0.1278551709611395
2038,IRN,0.1278551709611395
2039,IRN,0.1278551709611395
2040,IRN,0.1278551709611395
2041,IRN,0.1278551709611395
2042,IRN,0.1278551709611395
2043,IRN,0.1278551709611395
2044,IRN,0.1278551709611395
2045,IRN,0.1278551709611395
2046,IRN,0.1278551709611395
2047,IRN,0.1278551709611395
2048,IRN,0.1278551709611395
2049,IRN,0.1278551709611395
2050,IRN,0.1278551709611395
2021,IRQ,0.1603705214907851
2022,IRQ,0.1603705214907851
2023,IRQ,0.1603705214907851
2024,IRQ,0.1603705214907851
2025,IRQ,0.1603705214907851
2026,IRQ,0.1603705214907851
2027,IRQ,0.1603705214907851
2028,IRQ,0.1603705214907851
2029,IRQ,0.1603705214907851
2030,IRQ,0.1603705214907851
2031,IRQ,0.1603705214907851
2032,IRQ,0.1603705214907851
2033,IRQ,0.1603705214907851
2034,IRQ,0.1603705214907851
2035,IRQ,0.1603705214907851
2036,IRQ,0.1603705214907851
2037,IRQ,0.1603705214907851
2038,IRQ,0.1603705214907851
2039,IRQ,0.1603705214907851
2040,IRQ,0.1603705214907851
2041,IRQ,0.1603705214907851
2042,IRQ,0.1603705214907851
2043,IRQ,0.1603705214907851
2044,IRQ,0.1603705214907851
2045,IRQ,0.1603705214907851
2046,IRQ,0.1603705214907851
2047,IRQ,0.1603705214907851
2048,IRQ,0.1603705214907851
2049,IRQ,0.1603705214907851
2050,IRQ,0.1603705214907851
2021,ISL,0.0288288358336651
2022,ISL,0.0288288358336651
2023,ISL,0.0288288358336651
2024,ISL,0.0288288358336651
2025,ISL,0.0288288358336651
2026,ISL,0.0288288358336651
2027,ISL,0.0288288358336651
2028,ISL,0.0288288358336651
2029,ISL,0.0288288358336651
2030,ISL,0.0288288358336651
2031,ISL,0.0288288358336651
2032,ISL,0.0288288358336651
2033,ISL,0.0288288358336651
2034,ISL,0.0288288358336651
2035,ISL,0.0288288358336651
2036,ISL,0.0288288358336651
2037,ISL,0.0288288358336651
2038,ISL,0.0288288358336651
2039,ISL,0.0288288358336651
2040,ISL,0.0288288358336651
2041,ISL,0.0288288358336651
2042,ISL,0.0288288358336651
2043,ISL,0.0288288358336651
2044,ISL,0.0288288358336651
2045,ISL,0.0288288358336651
2046,ISL,0.0288288358336651
2047,ISL,0.0288288358336651
2048,ISL,0.0288288358336651
2049,ISL,0.0288288358336651
2050,ISL,0.0288288358336651
2021,ISR,0.0
2022,ISR,0.0
2023,ISR,0.0
2024,ISR,0.0
2025,ISR,0.0
2026,ISR,0.0
2027,ISR,0.0
2028,ISR,0.0
2029,ISR,0.0
2030,ISR,0.0
2031,ISR,0.0
2032,ISR,0.0
2033,ISR,0.0
2034,ISR,0.0
2035,ISR,0.0
2036,ISR,0.0
2037,ISR,0.0
2038,ISR,0.0
2039,ISR,0.0
2040,ISR,0.0
2041,ISR,0.0
2042,ISR,0.0
2043,ISR,0.0
2044,ISR,0.0
2045,ISR,0.0
2046,ISR,0.0
2047,ISR,0.0
2048,ISR,0.0
2049,ISR,0.0
2050,ISR,0.0
2021,ITA,0.4475355788355269
2022,ITA,0.4475355788355269
2023,ITA,0.4475355788355269
2024,ITA,0.4475355788355269
2025,ITA,0.4475355788355269
2026,ITA,0.4475355788355269
2027,ITA,0.4475355788355269
2028,ITA,0.4475355788355269
2029,ITA,0.4475355788355269
2030,ITA,0.4475355788355269
2031,ITA,0.4475355788355269
2032,ITA,0.4475355788355269
2033,ITA,0.4475355788355269
2034,ITA,0.4475355788355269
2035,ITA,0.4475355788355269
2036,ITA,0.4475355788355269
2037,ITA,0.4475355788355269
2038,ITA,0.4475355788355269
2039,ITA,0.4475355788355269
2040,ITA,0.4475355788355269
2041,ITA,0.4475355788355269
2042,ITA,0.4475355788355269
2043,ITA,0.4475355788355269
2044,ITA,0.4475355788355269
2045,ITA,0.4475355788355269
2046,ITA,0.4475355788355269
2047,ITA,0.4475355788355269
2048,ITA,0.4475355788355269
2049,ITA,0.4475355788355269
2050,ITA,0.4475355788355269
2021,JAM,0.0
2022,JAM,0.0
2023,JAM,0.0
2024,JAM,0.0
2025,JAM,0.0
2026,JAM,0.0
2027,JAM,0.0
2028,JAM,0.0
2029,JAM,0.0
2030,JAM,0.0
2031,JAM,0.0
2032,JAM,0.0
2033,JAM,0.0
2034,JAM,0.0
2035,JAM,0.0
2036,JAM,0.0
2037,JAM,0.0
2038,JAM,0.0
2039,JAM,0.0
2040,JAM,0.0
2041,JAM,0.0
2042,JAM,0.0
2043,JAM,0.0
2044,JAM,0.0
2045,JAM,0.0
2046,JAM,0.0
2047,JAM,0.0
2048,JAM,0.0
2049,JAM,0.0
2050,JAM,0.0
2021,JOR,0.4475944793082571
2022,JOR,0.4475944793082571
2023,JOR,0.4475944793082571
2024,JOR,0.4475944793082571
2025,JOR,0.4475944793082571
2026,JOR,0.4475944793082571
2027,JOR,0.4475944793082571
2028,JOR,0.4475944793082571
2029,JOR,0.4475944793082571
2030,JOR,0.4475944793082571
2031,JOR,0.4475944793082571
2032,JOR,0.4475944793082571
2033,JOR,0.4475944793082571
2034,JOR,0.4475944793082571
2035,JOR,0.4475944793082571
2036,JOR,0.4475944793082571
2037,JOR,0.4475944793082571
2038,JOR,0.4475944793082571
2039,JOR,0.4475944793082571
2040,JOR,0.4475944793082571
2041,JOR,0.4475944793082571
2042,JOR,0.4475944793082571
2043,JOR,0.4475944793082571
2044,JOR,0.4475944793082571
2045,JOR,0.4475944793082571
2046,JOR,0.4475944793082571
2047,JOR,0.4475944793082571
2048,JOR,0.4475944793082571
2049,JOR,0.4475944793082571
2050,JOR,0.4475944793082571
2021,JPN,0.60320849689079
2022,JPN,0.60320849689079
2023,JPN,0.60320849689079
2024,JPN,0.60320849689079
2025,JPN,0.60320849689079
2026,JPN,0.60320849689079
2027,JPN,0.60320849689079
2028,JPN,0.60320849689079
