iso_alpha_3,year,prodinit_ippu_cement_tonne,prodinit_ippu_chemicals_tonne,prodinit_ippu_electronics_tonne,prodinit_ippu_glass_tonne,prodinit_ippu_lime_and_carbonite_tonne,prodinit_ippu_metals_tonne,prodinit_ippu_mining_tonne,prodinit_ippu_paper_tonne,prodinit_ippu_plastic_tonne,prodinit_ippu_rubber_and_leather_tonne,prodinit_ippu_textiles_tonne
ISR,2036,245438850.0,3528467.14013461,3799583.55512037,220689.050348565,779251.914685824,20130897.5044731,1196020.88066232,2221676.5377933,3575663.18709178,78945.7788800322,892595.020218911
ISR,2037,270439225.5,3604776.85156466,3994991.78683704,232062.688849518,993715.294344676,21725083.6442814,1244937.80517765,2287234.74660818,3764719.65443221,83434.8935935405,955120.815367257
ISR,2038,297986136.7,3682736.90344775,4200449.64016848,244022.489883439,1267202.64346434,23445514.9973391,1295855.41842905,2354727.47589438,3963772.12698147,88179.2740248229,1022026.50842045
ISR,2039,328338973.4,3762382.98748757,4416473.9556475,256598.662474028,1615958.36226109,25302189.0498059,1348855.54803463,2424211.81033316,4173349.12471851,93193.4354159323,1093618.90884187
ISR,2040,361783546.8,3843751.5672878,4643608.15432378,269822.972525651,2060697.5861592,27305894.9988847,1404023.36833955,2495746.51908567,4394007.11212231,98492.7183929715,1170226.31793074
ISR,2041,398634780.9,3926879.89504584,4882423.60476931,283728.823060203,2627836.60815406,29468276.4492204,1461447.5372962,2569392.10549932,4626331.9756848,104093.335900124,1252200.03431356
ISR,2042,439239677.9,4011806.02860762,5133521.06038757,298351.338589138,3351061.93433526,31801899.0742894,1521220.33894281,2645210.85828092,4870940.57954449,110012.42280251,1339915.96489431
ISR,2043,483980585.5,4098568.84889132,5397532.17064168,313727.453833772,4273331.17017464,34320323.6359637,1583437.83170937,2723266.90417985,5128482.40337124,116268.088309616,1433776.34865091
ISR,2044,533278797.2,4187208.07768776,5675121.07000345,329896.007017965,5449424.58474991,37038184.7865671,1648200.00278916,2803626.26222583,5399641.26685118,122879.471379702,1534211.60118269
ISR,2045,587598519.6,4277764.29584593,5966986.0486201,346897.837968816,6949198.908837,39971276.1113469,1715610.92882414,2886356.89956714,5685137.1453505,129866.799274674,1641682.28846732
ISR,2046,647451243.2,4370278.96185168,6273861.30890161,364775.891273173,8861736.63357478,43136641.9055445,1785778.94316223,2971528.7889566,5985728.08157902,137251.449444585,1756681.23887845
ISR,2047,713400559.0,4464794.43080827,6596518.81244722,383575.324750508,11300637.2666895,46552676.2193852,1858816.80995547,3059213.9679338,6302212.19832942,145056.014931086,1879735.80314895
ISR,2048,786067465.2,4561353.97382743,6935770.22195734,403343.623516159,14410764.8324204,50239229.7465409,1934841.90537862,3149486.59975374,6635429.81763628,153304.373489934,2011410.27264339
ISR,2049,866136214.8,4660001.79783971,7292468.9430157,424130.719923034,18376852.39818,54217725.1771982,2013976.40625966,3242423.03611338,6986265.69198157,162021.760644029,2152308.46702916
ISR,2050,954360758.9,4760783.06583336,7667512.27087806,445989.119684756,23434474.7132879,58511281.6860531,2096347.48642518,3338101.88172915,7355651.35347108,171234.846890488,2303076.5032126
ITA,2010,103920010.4,11471593.9199647,8781697.50952086,1353322.69050299,607379.482255851,66282223.0358726,82665349.8477313,17792516.0939173,11943569.2148866,833941.110065365,4151765.53596788
ITA,2011,109546616.6,11351529.9303614,8426258.13391873,1380264.17047267,1306413.23238941,71230170.4619684,86651130.2057047,17989626.063603,12364223.8383344,795584.930525995,4246487.62561298
ITA,2012,101100396.3,11439568.27295,7081839.93398841,1143082.17680444,1133520.99276723,65180331.5665416,83811193.3052768,16789811.9809996,11437178.6841879,772641.805996641,3846684.59961074
ITA,2013,99680434.08,13008788.2747026,7037020.53667738,1194625.12201863,670213.036558539,71157489.3624736,72264451.0745433,17114988.5294499,12061326.6880643,891357.627118835,3995134.27236743
ITA,2014,104265901.2,12617254.8675955,7224086.23635702,1164198.4364901,802523.018979636,69547319.1297334,75779414.8679445,17222681.8064526,12142270.6500332,944007.689627317,4062300.16365066
ITA,2015,87556140.43,11609051.6020587,6652817.71147174,1052350.86826617,893898.518315134,61711486.4771135,68407867.3205865,15398579.3421974,11385934.5347323,877919.435186118,3550135.36892886
ITA,2016,87219974.7,12321953.5176236,6788733.26048348,1059617.63894182,878700.005600088,62894969.3362108,62797961.7128522,15543337.4550375,11860125.7394301,872534.272176313,3693581.62714217
ITA,2017,76487937.34,11864566.2041794,6754718.35051644,1071902.20238527,782435.046088597,66754420.8751677,60273589.1778097,15626400.6164209,12182327.9895308,862230.967677392,3705442.64712755
ITA,2018,82672476.56,11808068.502276,7272862.11615875,1122039.12687865,956475.411949294,71188548.902813,60613754.7125805,15532561.0819086,12516155.0842668,906712.64599259,3818017.09424989
ITA,2019,80135933.07,12024156.5937738,7204000.22300351,1071315.61924956,384926.611729298,70322908.0847933,51844664.9119549,14589059.4670483,12037549.174191,950425.742330139,3702470.70113363
ITA,2020,72082450.35,13171656.3066176,7113595.68704059,990781.483833486,186687.658914097,64714321.1499689,44934447.0289457,13762123.0494488,11150244.0433683,880827.365433914,3463891.64893817
ITA,2021,72082450.0,13171660.0,7113596.0,990781.5,186687.7,64714320.0,44934450.0,13762120.0,11150240.0,880827.4,3463892.0
ITA,2022,69714752.83,13379403.8614534,6979334.05311836,962693.962274688,184903.297705418,64721901.6320453,42393472.2635789,13425559.9238552,11087242.8667121,887566.158044447,3407530.47740391
ITA,2023,67424827.58,13590424.2660284,6847606.16501381,935402.674555529,183135.951122321,64729484.1523198,39996183.1192511,13097230.606115,11024601.6574942,894356.470865667,3352086.0218611
ITA,2024,65210119.66,13804772.8914723,6718364.5078838,908885.064053177,181385.497228449,64737067.5609274,37734457.1863012,12776930.7591379,10962314.3614303,901198.732882777,3297543.71163169
ITA,2025,63068158.4,14022502.2305961,6591562.15662728,883119.197891399,179651.774559744,64744651.8579724,35600628.5624652,12464464.0178806,10900378.9789658,908093.341532393,3243888.86776972
ITA,2026,60996554.28,14243665.6041286,6467153.07180716,858083.764966257,177934.62319546,64752237.0435586,33587464.8410928,12159638.8195127,10838793.5218432,915040.697291718,3191107.05017263
ITA,2027,58992996.29,14468317.1737753,6345092.08293425,833758.058319567,176233.884743406,64759823.1177903,31688142.5976015,11862268.2859766,10777556.0130384,922041.203701794,3139184.05369502
ITA,2028,57055249.31,14696511.9554819,6225334.87206678,810121.958012049,174549.40232534,64767410.0807716,29896224.2621363,11572170.1094181,10716664.4866971,929095.267390954,3088105.90432557
ITA,2029,55181151.63,14928305.8329073,6107837.9577194,787155.914482,172881.020562497,64774997.9326066,28205636.3000462,11289166.4404205,10656116.9880719,936203.298098433,3037858.85542631
ITA,2030,53368612.57,15163755.5711093,5992558.67907595,764840.932375738,171228.585561255,64782586.6733994,26610648.6262233,11013083.7789701,10595911.5734594,943365.708698171,2988429.3840329
ITA,2031,51615610.1,15402918.8304463,5879455.1805001,743158.554836426,169591.944898943,64790176.3032541,25105855.1835316,10743752.8680901,10536046.3101377,950582.915222792,2939804.18721527
ITA,2032,49920188.63,15645854.1806976,5768486.39633843,722090.848238295,167970.947609779,64797766.822275,23686155.6194963,10481008.5900745,10476519.2763046,957855.336887777,2891970.17849739
ITA,2033,48280456.78,15892621.1154071,5659612.03601032,701620.387353634,166365.444170945,64805358.2305662,22346737.9991505,10224689.8652595,10417328.5610157,965183.396115804,2844914.48433527
ITA,2034,46694585.31,16143280.0664528,5552792.56937917,681730.24094028,164775.286488796,64812950.5282318,21083062.4954451,9974639.55327209,10358472.2641232,972567.518561294,2798624.44065238
ITA,2035,45160805.07,16397892.4188465,5447989.21239984,662403.957737681,163200.327885198,64820543.7153761,19890846.0019417,9730704.35669147,10299948.4962149,980008.133135129,2753087.58943132
ITA,2036,43677405.02,16656520.5257661,5345163.91303691,643625.552859962,161640.423083999,64828137.7921033,18766047.6156364,9492734.72706822,10241755.3785533,987505.672029568,2708291.67536104
ITA,2037,42242730.31,16919227.7238263,5244279.33744872,625379.494574731,160095.428197628,64835732.7585176,17704854.9407077,9260584.77324102,10183891.0430157,995060.570743353,2664224.64253852
ITA,2038,40855180.46,17186078.3485887,5145298.85643223,607650.691456683,158565.200713826,64843328.6147232,16703671.166768,9034112.17189563,10126353.6320338,1002673.268107,2620874.63122422
ITA,2039,39513207.55,17457137.7503176,5048186.53212362,590424.479905396,157049.599482494,64850925.3608244,15759102.8778214,8813178.08031135,10069141.2985344,1010344.2063083,2578229.97465026
ITA,2040,38215314.52,17732472.309984,4952907.10495,573686.612016977,155548.484702679,64858522.9969254,14867948.5506067,8597647.05124117,10012252.20588,1018073.83091798,2536279.19588055
ITA,2041,36960053.47,18012149.4555217,4859425.98082734,557423.243799531,154061.717909675,64866121.5231305,14027187.7033426,8387386.94987366,9955684.52780979,1025862.59091561,2495011.00472199
ITA,2042,35746024.06,18296237.67834,4767709.21860003,541620.923722718,152589.161962255,64873720.939544,13233970.6580957,8182268.87282555,9899436.44838093,1033710.93871568,2454414.29468596
ITA,2043,34571871.97,18584806.5500971,4677723.51771756,526266.581591905,151130.681030015,64881321.2462702,12485608.8820715,7982167.0691154,9843506.16191051,1041619.33019386,2414478.13999923
ITA,2044,33436287.32,18877926.7397377,4589436.20614367,511347.517737732,149686.140580849,64888922.4434133,11779565.8750912,7786958.86306997,9787891.87291741,1049588.22471348,2375191.79266353
ITA,2045,32338003.31,19175670.0307996,4502815.22849384,496851.392512137,148255.407368541,64896524.5310777,11113448.5723688,7596524.57911581,9732591.79606472,1057618.08515225,2336544.67956294
ITA,2046,31275794.7,19478109.3389928,4417829.13439659,482766.216082159,146838.349420467,64904127.5093677,10484999.2334484,7410747.46841026,9677604.15610239,1065709.3779291,2298526.3996183
ITA,2047,30248476.53,19785318.7300562,4334447.06707445,469080.338513074,145434.836025431,64911731.3783877,9892087.78981031,7229513.63726665,9622927.18781025,1073862.5730313,2261126.72098808
ITA,2048,29254902.76,20097373.4378963,4252638.75214051,455782.440132667,144044.737721601,64919336.1382421,9332704.62520874,7052711.97732993,9568559.13594138,1082078.14404175,2224335.57831458
ITA,2049,28293964.96,20414349.8830111,4172374.48660636,442861.522168655,142667.926284571,64926941.7890351,8804953.76427131,6880234.09745986,9514498.25516569,1090356.56816648,2188143.07001511
ITA,2050,27364591.16,20736325.6912052,4093625.12809752,430306.897651543,141304.274715531,64934548.3308711,8307046.44627296,6711974.25728007,9460742.81001399,1098698.32626238,2152539.45561716
JAM,2010,1570823.664,155209.320276923,17112.4334118632,6821.24166698071,707275.835621976,104124.609593448,2066405.01140045,72626.5580623969,27975.5955456708,912.499750915182,4264.33977705332
JAM,2011,2208248.448,230387.67900927,16225.8194752119,6176.29272795894,527941.559204668,128680.084155241,3536728.61001641,71067.4847512228,24591.3057165184,879.255419010441,4953.91790627779
JAM,2012,2212944.076,191685.096196039,15151.5925934274,7478.36070288271,384611.566766332,113890.753947989,4608130.2688357,89874.7978630681,33858.7006257891,1373.40973547912,9682.63010059468
JAM,2013,2063603.275,206246.666208776,14661.0658240753,6157.30069101623,263944.149586667,113597.574898082,3576780.66799137,78304.1759905033,29381.4187385831,1407.69869599165,6903.56433802649
JAM,2014,3955350.186,231218.734621353,16590.3465129334,4611.85901631038,920091.592707239,124027.803172458,3951452.49026972,75751.2258955143,27644.3772044754,1210.44159515364,5968.88590670121
JAM,2015,3540248.089,236567.586256145,22990.5828986593,5943.71776390242,763830.428372727,128643.470396428,5656387.83548591,93123.9416150548,39043.7759426143,1425.35643314755,8171.54536731342
JAM,2016,1381388.084,204116.588128651,20426.7556584196,5582.97987596999,745504.701947103,129961.584459341,3593915.00889202,91798.3360602827,38173.1957319621,1423.0691481715,6849.26936407516
JAM,2017,947872.3033,235223.687703097,20588.0726635464,6115.48269826848,898053.439070475,146626.26763033,2672859.80298353,86492.4499358182,34409.9105640365,1233.91172926136,6168.47833038071
JAM,2018,1128940.262,298351.441278218,19782.3715166274,6409.13054586766,418933.677949677,159722.989456785,2317597.84976661,82729.3955594726,37487.2158903309,1104.89494825993,6150.69402598503
JAM,2019,1182372.619,254931.648160624,17569.1677205607,6600.71488356777,704274.564686539,156231.572344347,2136732.98874682,85686.298610992,37748.2858024121,1164.77810124642,6379.92732824989
JAM,2020,840378.7647,206840.297546668,18633.2100072617,6893.55115918622,1045524.07351848,166113.674968843,2648716.73710727,96845.4637574194,40936.2795187436,1402.04092335277,6281.74226743705
JAM,2021,840378.8,206840.3,18633.21,6893.551,1045524.0,166113.7,2648717.0,96845.46,40936.28,1402.041,6281.742
JAM,2022,855311.1042,216892.280242579,18955.4050699888,6986.18228846381,1284958.83124427,174694.184535095,2843299.8916517,100347.399581237,43133.9629078672,1487.1143207011,6797.25384193988
JAM,2023,870508.7337,227432.764450765,19283.171357343,7080.0582990748,1579226.49120693,183717.887870669,3052177.44057465,103975.969577886,45449.6294274239,1577.34973715768,7355.07121937934
JAM,2024,885976.4029,238485.492834809,19616.6051964446,7175.19575764183,1940884.21347692,193207.704157313,3276399.77622663,107735.7489559,47889.6135628057,1673.0604760355,7958.66594070047
JAM,2025,901718.91,250075.359326577,19955.8045874358,7271.61161472483,2385364.95626093,203187.710126617,3517094.17380295,111631.482257005,50460.5893620563,1774.57877002983,8611.79472861864
JAM,2026,917741.1384,262228.46764786,20300.8692250228,7369.32304865495,2931635.97037283,213683.226176545,3775470.72159945,115668.085585937,53169.5891725397,1882.25701111701,9318.52260170836
JAM,2027,934048.0584,274972.190103485,20651.9005277769,7468.34746859511,3603008.18548778,224720.880612134,4052828.40471741,119850.652814172,56024.0228764037,1996.46897378332,10083.2481747365
JAM,2028,950644.7286,288335.229231638,21009.0016679427,7568.70251764188,4428130.95346248,236328.677204501,4350561.63569606,124184.462007984,59031.6981587067,2117.61111247717,10910.7310352703
JAM,2029,967536.2974,302347.682450261,21372.2776017618,7670.40607596884,5442214.59723327,248536.066239558,4670167.26490548,128674.98208895,62200.8418636493,2246.10393778825,11806.1213669495
JAM,2030,984728.0047,317041.109845115,21741.8351003206,7773.47626401237,6688532.9349124,261374.019236704,5013252.10594452,133327.879735285,65540.1224973242,2382.3934761309,12774.9920037954
JAM,2031,1002225.184,332448.605252192,22117.7827809314,7877.93144570005,8220269.89603666,274875.107527051,5381541.01387755,138149.026532743,69058.6739385371,2526.95281799828,13823.373115061
JAM,2032,1020033.262,348604.870794584,22500.2311390564,7983.79023172263,10102789.030308,289073.584890559,5776885.5569233,143144.506384089,72766.1204225531,2680.28376016196,14957.7897364961
JAM,2033,1038157.763,365546.295041668,22889.292580784,8091.07148284984,12416422.7551849,304005.474461727,6201273.32519265,148320.623186499,76672.6028661082,2842.91854751711,16185.3023816208
JAM,2034,1056604.311,383311.034966658,23285.0814558657,8199.7943132908,15259900.3674111,319708.660124337,6656837.92327486,153683.908786572,80788.8066056892,3015.42172061977,17513.5509857664
JAM,2035,1075378.627,401939.101887115,23687.7140913251,8309.97809409961,18754561.101431,336222.982627135,7145869.69690999,159241.131223007,85125.990624958,3198.39207532932,18950.8024563904
JAM,2036,1094486.535,421472.451581973,24097.3088256478,8421.64245662663,23049532.017815,353590.340664285,7670827.24767551,164999.303267322,89696.0183512618,3392.46474135859,20506.0021256116
JAM,2037,1113933.963,441955.078788051,24513.9860435626,8534.8072960162,28328091.6768423,371854.797177078,8234349.7935773,170965.691273412,94511.3901054689,3598.31338694653,22188.8294252041
JAM,2038,1133726.943,463433.116288891,24937.8682114237,8649.49277475136,34815491.1531976,391062.691146564,8839270.43768758,177147.824347114,99585.2772938886,3816.65255730657,24009.7581305659
JAM,2039,1153871.615,485954.938819089,25369.0799132051,8765.71932624618,42788566.1366051,411262.755160765,9488630.4115378,183553.503847332,104931.5584358,4048.2401549677,25980.1215486144
JAM,2040,1174374.229,509571.272018148,25807.7478871177,8883.50765848631,52587550.2939293,432506.239054735,10185694.3648749,190190.813230732,110564.857125134,4293.88007061826,28112.1830553347
JAM,2041,1195241.144,534335.306679248,26254.0010628584,9002.87875771858,64630594.0023247,454847.039937151,10933966.7786503,197068.12825242,116500.58203015,4554.42497358454,30419.2124219987
JAM,2042,1216478.834,560302.818550254,26707.9705995048,9123.85389219004,79431608.0088549,478341.838933349,11737209.5837568,204194.127535478,122754.969040504,4830.77927163064,32915.5684051042
JAM,2043,1238093.887,587532.29395678,27169.7899240638,9246.45461593737,97622193.4560192,503050.24499171,12599461.0740932,211577.803522691,129345.125677016,5123.90225035355,35616.788114066
JAM,2044,1260093.008,616085.06153027,27639.5947706879,9370.70277262706,119978594.089421,529034.946118271,13525056.2090397,219228.473824296,136289.077885578,5434.81140307119,38539.6837128768
JAM,2045,1282483.02,646025.430337753,28117.5232205688,9496.62049944736,147454820.774534,556361.868423252,14518648.4074161,227155.79297606,143605.819343231,5764.585962762,41702.4470575995
JAM,2046,1305270.871,677420.834724417,28603.7157425209,9624.2302310524,181223361.839401,585100.343383009,15585232.9424907,235369.764622538,151315.363411253,6114.3706483162,45124.7629209481
JAM,2047,1328463.629,710341.986195196,29098.3152342672,9753.55470355934,222725216.468788,615323.283741793,16730172.0556595,243880.75414087,159438.797877371,6485.37963810293,48827.9315086549
JAM,2048,1352068.488,744863.032677475,29601.4670644383,9884.6169585993,273731386.216252,647107.368499586,17959221.9150521,252699.501721064,167998.342636836,6878.90078464622,52835.0010301572
JAM,2049,1376092.771,781061.725523606,30113.3191152979,10017.4403474226,336418448.650924,680533.23745535,19278561.5546004,261837.135919258,177017.410470137,7296.30008503989,57170.9111487122
JAM,2050,1400543.93,819019.594629376,30634.0218262076,10152.0485350593,413461438.080332,715685.695799267,20694823.9390603,271305.187701069,186520.671083586,7739.02642261921,61862.6482037606
JOR,2010,3088716.979,407530.623993068,58265.7320821993,11200.7162967454,15402.6090031705,644536.68869215,38451.565785435,294023.032954915,104357.087412883,2502.57723810337,44882.6073835456
JOR,2011,3938337.468,467288.022128213,63007.0097830556,13480.0039800518,24487.0114073284,664253.033682638,54667.9157304858,299304.641689654,116542.080096312,2515.41318915697,53406.9006681006
JOR,2012,2898203.078,448825.743832351,75933.3297392551,12085.376618084,12416.3959007967,663566.8466561,73401.497093017,319638.546840424,148568.105257475,3845.062081123,58005.9284264416
JOR,2013,2865484.876,485906.007322345,80444.2683234229,12960.5951163832,30844.6739520063,795539.802347382,49043.6753554557,343128.808456414,177703.035004138,3303.04925652848,73424.2070942631
JOR,2014,3459509.561,544180.363148156,73746.5893928022,11463.9903163934,110328.748833815,725546.453590827,45394.0092026767,331672.805824325,179366.684128219,3427.04705518275,72086.1347146123
JOR,2015,2846288.468,671341.365521797,94695.4733930558,13598.0307338672,118705.587278582,768733.28849449,341710.98735684,358735.996707344,195035.241466103,3604.65145213336,88054.9396914516
JOR,2016,2595675.25,690834.225993644,93744.6638459964,12086.2362164209,6225.60222919944,737076.682770782,63092.354769211,355844.339500036,175589.766060407,3354.14180703016,98747.3195064503
JOR,2017,3521754.55,714887.556751939,99646.497007766,12313.9268647185,143473.452344614,684843.504901618,166738.491953106,362871.520547916,176019.315004759,3048.23211544451,96504.2587310258
JOR,2018,5763822.937,709212.37467665,98905.0386606802,11742.1369862547,131540.566727427,786825.234849902,152110.235818087,356223.473991111,177451.376109197,3199.41521104085,108501.67922328
JOR,2019,5777372.086,830469.661910994,104560.508858499,13046.6326584786,143606.565676702,835519.511874811,446991.532625282,343327.145947413,179059.932884276,4154.2809070158,115760.855709881
JOR,2020,5116792.796,1238152.32117574,91076.6034976991,13249.0427477296,129773.840275632,930096.015572212,1777519.57429272,393937.784722603,193026.65255859,4639.95888628,134424.499758198
JOR,2021,5116793.0,1238152.0,91076.6,13249.04,129773.8,930096.0,1777520.0,393937.8,193026.7,4639.959,134424.5
JOR,2022,5537955.819,1394300.17107441,95816.6062355752,13555.0533577596,457378.409454996,968409.527120525,4006659.13292906,406235.576907768,206197.515026648,5004.84006903889,150505.778777303
JOR,2023,5993784.515,1570140.79616891,100803.302170956,13868.134712531,1611997.25549827,1008301.30676597,9031300.58029379,418917.260404021,220267.01592663,5398.41496803252,168510.870007792
JOR,2024,6487132.435,1768157.36735814,106049.526567309,14188.4473139907,5681368.20194537,1049836.35203273,20357207.205692,431994.835115719,235296.522845835,5822.9401469514,188669.920460657
JOR,2025,7021087.782,1991146.57957499,111568.786368497,14516.1581823971,20023572.9533539,1093082.35410749,45886623.031873,445480.659800634,251351.539995359,6280.84950041101,211240.609492935
JOR,2026,7598992.951,2242257.82984289,117375.29147609,14851.4381956784,70571640.4159474,1138109.79258595,103431779.811156,459387.4790268,268502.041143346,6774.76832171576,236511.442788526
JOR,2027,8224465.448,2525037.69791018,123483.991334222,15194.4621785345,248724662.806174,1184992.05033609,233142741.13117,473728.435216568,286822.774586835,7307.52835423296,264805.440129074
JOR,2028,8901420.535,2843480.03651046,129910.613418466,15545.4089935947,876612156.433103,1233805.53309288,525520665.325463,488517.081066647,306393.588932795,7882.18402638966,296484.264334944
JOR,2029,9634095.741,3202082.37870084,136671.703727843,15904.4616346824,3089556395.96195,1284629.79397951,1184561733.91535,503767.39235587,327299.781108202,8502.02996337107,331952.844153755
JOR,2030,10427077.38,3605909.45894925,143784.669384187,16271.8073222333,10888918952.1042,1337547.66315803,2670088150.74386,519493.781152783,349632.468115951,9170.61987591891,371664.550187664
JOR,2031,11285329.28,4060664.7451135,151267.823448581,16647.6376009172,38377210430.7479,1392645.38282073,6018572547.65265,535711.109435547,373488.984156818,9891.78693452322,416126.990019753
JOR,2032,12214223.82,4572770.99159681,159140.432070205,17032.1484395155,135257713545.686,1450012.74774218,13566299487.628,552434.703137017,398973.304848309,10669.6657458174,465908.496614664
JOR,2033,13219575.6,5149460.95137554,167422.764089021,17425.5403331046,476706067696.601,1509743.25162105,30579423996.4421,569680.366628279,426196.500389276,11508.7160571718,521645.39293025
JOR,2034,14307677.8,5798879.52807402,176136.143219985,17828.0184075997,1680116194644.97,1571934.23945028,68928241839.7849,587464.39765432,455277.219645378,12413.7483253892,584050.125598826
JOR,2035,15485341.61,6530198.81083543,185303.002953143,18239.792526714,5921448495815.75,1636687.06616371,155369261490.232,605803.602735957,486342.207265205,13389.9512960939,653920.371645295
JOR,2036,16759938.83,7353747.61668821,194946.944310953,18661.0774013872,20869718654195.9,1704107.26181801,350213595642.401,624715.313052583,519526.856080844,14442.9217519314,732149.234647095
JOR,2037,18139448.04,8281157.37000498,205092.796611546,19092.0927017418,73553819983921.0,1774304.7035788,789406871065.613,644217.400820721,554975.797200476,15578.6966001337,819736.660666525
JOR,2038,19632504.54,9325526.37938803,215766.681394359,19533.0631716263,259235139863245.0,1847393.79479158,1779380400531.07,664328.296183886,592843.530364821,16803.7874834129,917802.219877485
JOR,2039,21248454.41,10501604.8321528,226996.079672716,19984.2187458023,913655575667003.0,1923493.651429,4010852610796.38,685067.004629704,633295.097314783,18125.2181126167,1027599.41726544
JOR,2040,22997412.97,11826003.1191861,238809.902686528,20445.7946698396,3220113258517992.0,2002728.29621855,9040752983864.96,706453.124950752,676506.801105067,19550.5645351809,1150531.7153245
JOR,2041,24890328.18,13317426.4324636,251238.566337249,20918.0316227797,1.1349057209127746e+16,2085226.86076695,20378513609612.4,728506.86776609,722666.974498822,21087.9985702469,1288170.47355876
JOR,2042,26939049.08,14996938.948574,264314.069496738,21401.1758426333,3.999893457018751e+16,2171123.79601067,45934649213214.2,751249.07462099,771976.800792239,22746.3346594671,1442275.03409638
JOR,2043,29156400.04,16888261.3294565,278070.076391647,21895.4792547755,1.4097336344937728e+17,2260559.09133553,103540034310735.0,774701.237682915,824651.190646587,24535.0804021047,1614815.2101569
JOR,2044,31556260.98,19018105.7421145,292542.003275427,22401.1996033072,4.968504640381741e+17,2353678.50272257,233386754632799.0,798885.520052356,880919.718749235,26464.4910641548,1807996.46482671
JOR,2045,34153654.27,21416553.1289708,307767.109611118,22918.6005854503,1.751113668388816e+18,2450633.79029187,526070689474198.0,823824.776707721,941027.624385984,28545.6283740015,2024288.10198554
JOR,2046,36964838.8,24117478.0572565,323784.593999661,23447.9519890467,6.171673977509939e+18,2551582.96563164,1185801528279896.0,849542.576104081,1005236.88028558,30790.4239416978,2266454.82972941
JOR,2047,40007411.69,27159027.1478106,340635.69510073,23989.5298332343,2.175162033868379e+19,2656690.54931547,2672882737254083.0,876063.222446165,1073827.33439481,33211.747665465,2537592.09974376
JOR,2048,43300418.52,30584157.8404,358363.797805892,24543.6165123706,7.6662018940465e+19,2766127.83902755,6024871748541499.0,903411.778656671,1147097.92956052,35823.4815176014,2841165.67434557
JOR,2049,46864472.48,34441245.1048307,377014.544937475,25110.5009432815,2.70189763177149e+20,2880073.18873276,1.3580498343771124e+16,931614.090061593,1225368.0064343,38640.5991328297,3181055.9269532
JOR,2050,50721883.42,38784764.6667624,396635.954760703,25690.478715911,9.522643563877e+20,2998712.29934673,3.0611429249065268e+16,960696.808814936,1308978.69527848,41679.2516553822,3561607.44224636
JPN,2010,110466863.7,36806570.5929637,45146819.2068485,4496358.87023772,60948233.3516095,139807374.603567,1838462264.5887,16420293.7510024,24971500.6596982,1306365.04825757,4476339.95001571
JPN,2011,121991157.0,36344996.4301774,44842955.0832709,4557759.37171007,62497716.7091101,145371696.312626,1609275558.63304,16281539.4001526,25006730.640944,1237569.02067013,4695675.6677563
JPN,2012,133540057.8,34183356.6688162,45619719.2439295,4150623.07109839,60729711.7059294,144261601.683554,1527201495.92662,16788406.7114964,25210406.4048121,1264491.93618368,4811383.05839768
JPN,2013,106861768.6,31840856.3800069,37634482.9876786,3029957.66901334,47998215.601482,128157284.798234,1182921655.46241,13772332.4533672,20592981.7575043,1093083.71733022,4202118.65374216
JPN,2014,96427049.87,28432217.631869,33704919.3396185,2239326.97981866,41409758.2228897,112153765.215334,1111171794.734,12459525.2428591,18200858.4693072,946144.146659036,3559739.82816059
JPN,2015,101881933.5,27973041.1596085,32910993.2154205,2026948.49410032,39800479.4452126,104979756.212876,1143139970.55495,13897445.8731113,18276945.2478345,970328.097815789,3652078.93350982
JPN,2016,118870337.1,32319768.242576,37744931.8002104,2307252.28439479,38312176.2018654,113680430.999433,1209344821.59904,15993382.7870223,21442103.0053486,1070857.94285767,4204126.0742027
JPN,2017,101583791.5,32489714.8983005,36267749.606392,2217659.82474217,40648039.0372504,111090277.867487,1036446023.14672,15240422.318456,20868142.5714094,974953.10070719,3879934.72582612
JPN,2018,89001474.63,31359924.1768607,34403916.2429508,2144907.96792669,35634809.7135989,112859077.148048,1035799242.92324,13437928.486383,20585716.8310764,956885.552907656,3721759.36580871
JPN,2019,94810638.95,32502259.2712493,35262251.7631008,2145004.15905142,37836640.0868747,116001318.801086,960144703.753118,13616657.7495072,21049753.8072674,1049333.05080596,3764748.24774607
JPN,2020,96771837.4,32413421.4666591,37130080.3592389,2129007.03069222,40911376.5005188,114692952.325669,892486086.156555,12723501.2428023,21199748.8144966,1062115.39593539,3912519.85740968
JPN,2021,96771840.0,32413420.0,37130080.0,2129007.0,40911380.0,114693000.0,892486100.0,12723500.0,21199750.0,1062115.0,3912520.0
JPN,2022,96206267.59,32075742.8767171,36542881.7828402,1992279.827062,39498544.8075362,112677517.562253,833388827.806076,12464304.74657,20938912.0495555,1043950.61091815,3875023.02728066
JPN,2023,95644000.6,31741583.6123823,35964969.884111,1864333.42366567,38134500.5207095,110697452.887201,778204767.908414,12210389.6581418,20681283.4028241,1026096.8709004,3837885.41961585
JPN,2024,95085019.72,31410905.5585801,35396197.4441874,1744603.87912606,36817562.1924818,108752183.583952,726674801.232526,11961647.1704677,20426824.5731042,1008548.46719769,3801103.73290772
JPN,2025,94529305.75,31083672.4486913,34836419.925974,1632563.49772309,35546103.0638417,106841098.198793,678556966.652352,11717971.9105322,20175496.5595315,991300.177920091,3764674.55606615
