GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
 "20000","Kansas",4,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars) ","Millions of current dollars",74643.2,78242.3,81609.7,85990.5,88869.7,91359.0,95236.3,98913.7,105343.9,113831.8,123608.9,129223.2,126049.7,129235.7,136747.1,141812.1,144999.3,150276.1,155699.0,162144.5,166273.6,173373.0,176917.7,177720.6,191831.7,209326.1,226012.3
 "20000","Kansas",4,SAGDP1,4,"...","Compensation (millions of dollars) ","Millions of current dollars",42329.2,45543.2,48188.8,50979.7,52816.8,53712.3,54853.7,57803.2,60129.5,63826.5,68161.4,71308.5,68626.5,69930.7,72443.8,74817.0,77448.0,80343.9,83047.4,83368.0,85262.3,88767.0,92002.5,93413.4,97792.2,104341.1,(NA)
 "20000","Kansas",4,SAGDP1,5,"...","Gross operating surplus (millions of dollars) ","Millions of current dollars",27367.6,27770.8,28840.8,30041.1,30796.6,31576.5,34060.7,33979.6,38277.0,42287.8,47541.9,50000.4,49595.5,51305.4,55579.9,57962.3,58430.6,60405.2,63086.0,68620.3,70500.3,73826.8,74786.1,79664.3,85694.4,92515.6,(NA)
 "20000","Kansas",4,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars) ","Millions of current dollars",4946.3,4928.3,4580.2,4969.7,5256.4,6070.3,6321.8,7130.9,6937.5,7717.4,7905.5,7914.3,7827.7,7999.6,8723.3,9032.8,9120.7,9526.9,9565.6,10156.2,10511.0,10779.3,10129.2,4643.0,8345.2,12469.3,(NA)
 "20000","Kansas",4,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars) ","Millions of current dollars",5563.1,5843.8,5959.4,6204.1,6426.6,6695.7,7266.2,7947.6,8211.8,8590.2,8724.4,8912.6,8822.0,8963.8,9726.4,10052.2,10413.6,10767.0,10622.1,11278.0,11647.1,12079.3,12095.2,12358.7,13276.2,14164.6,(NA)
 "20000","Kansas",4,SAGDP1,8,"..."," Subsidies (millions of dollars) ","Millions of current dollars",-616.8,-915.5,-1379.3,-1234.4,-1170.3,-625.4,-944.4,-816.7,-1274.3,-872.7,-818.9,-998.3,-994.3,-964.2,-1003.0,-1019.4,-1292.9,-1240.1,-1056.5,-1121.8,-1136.2,-1300.0,-1966.0,-7715.7,-4931.0,-1695.3,(NA)
 "21000","Kentucky",5,SAGDP1,1,"...","Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",155770.4,160810.1,165761.9,161101.0,161316.4,165435.3,170481.9,175344.6,182017.9,186332.6,185790.0,186515.9,178112.8,186720.6,188389.8,192060.1,196698.0,196795.8,199487.1,201007.2,203564.0,205940.1,211739.7,206288.8,214565.1,217568.1,225234.6
 "21000","Kentucky",5,SAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",76.522,78.997,81.430,79.140,79.246,81.269,83.749,86.137,89.416,91.535,91.269,91.625,87.497,91.726,92.546,94.349,96.627,96.675,97.997,98.744,100.000,101.167,104.016,101.339,105.404,106.879,110.646
 "21000","Kentucky",5,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars) ","Millions of current dollars",104878.1,110020.1,115592.7,114549.6,117767.9,122731.2,128289.6,135694.5,144914.9,153009.8,156900.0,160700.2,157440.1,166656.3,171238.1,178370.6,184920.6,188326.4,194621.2,197944.8,203564.0,210509.1,220683.3,218755.2,237925.9,258981.2,277746.7
 "21000","Kentucky",5,SAGDP1,4,"...","Compensation (millions of dollars) ","Millions of current dollars",55354.8,58594.6,62767.3,66446.0,68993.1,70906.9,73726.0,77550.4,81531.4,84984.1,88888.3,91434.6,88575.6,91583.8,94587.1,97968.4,99005.9,102306.1,107259.3,109461.4,112468.5,116565.3,121060.9,122195.0,131024.2,140907.9,(NA)
 "21000","Kentucky",5,SAGDP1,5,"...","Gross operating surplus (millions of dollars) ","Millions of current dollars",41821.1,43553.1,44890.0,39591.8,40094.9,42726.1,45707.0,48685.5,53431.0,57409.4,57388.0,58221.0,58148.2,63540.5,64843.4,68017.1,73185.3,72751.0,73896.3,74814.2,76992.4,79205.3,84034.8,87615.1,93923.7,100392.1,(NA)
 "21000","Kentucky",5,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars) ","Millions of current dollars",7702.1,7872.4,7935.4,8511.7,8679.9,9098.2,8856.6,9458.6,9952.5,10616.4,10623.7,11044.7,10716.4,11532.1,11807.7,12385.2,12729.5,13269.3,13465.6,13669.2,14103.0,14738.5,15587.6,8945.1,12978.0,17681.2,(NA)
 "21000","Kentucky",5,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars) ","Millions of current dollars",7944.5,8179.5,8331.4,9083.5,9170.3,9427.3,9244.7,9858.6,10981.4,11323.3,11209.3,11652.9,11395.6,12163.7,12502.4,13080.2,13426.6,13910.5,13982.6,14210.4,14669.0,15290.4,16324.4,16288.4,17657.5,18742.0,(NA)
 "21000","Kentucky",5,SAGDP1,8,"..."," Subsidies (millions of dollars) ","Millions of current dollars",-242.4,-307.1,-396.0,-571.8,-490.3,-329.1,-388.1,-399.9,-1028.9,-707.0,-585.6,-608.2,-679.3,-631.6,-694.8,-695.1,-697.1,-641.3,-517.0,-541.2,-566.0,-551.8,-736.8,-7343.3,-4679.5,-1060.8,(NA)
 "22000","Louisiana",5,SAGDP1,1,"...","Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",202386.5,209356.6,213475.3,206556.1,210534.7,214856.1,223576.0,234620.8,249560.9,247139.7,234216.4,237061.6,241868.8,253466.9,241235.9,242416.8,236482.3,243042.9,239584.1,235554.2,239830.7,245220.3,246361.1,228825.3,234014.4,231262.3,238195.9
 "22000","Louisiana",5,SAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",84.387,87.293,89.011,86.126,87.785,89.587,93.222,97.828,104.057,103.048,97.659,98.845,100.850,105.686,100.586,101.078,98.604,101.339,99.897,98.217,100.000,102.247,102.723,95.411,97.575,96.427,99.318
 "22000","Louisiana",5,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars) ","Millions of current dollars",116423.1,120228.8,125667.3,132375.8,138204.3,140082.8,155198.7,170999.6,199314.2,207249.8,203771.3,213803.5,206111.5,226555.6,230518.7,235960.9,231652.7,240965.0,234324.2,227440.3,239830.7,256444.4,257096.7,236135.9,263162.7,291951.9,309600.6
 "22000","Louisiana",5,SAGDP1,4,"...","Compensation (millions of dollars) ","Millions of current dollars",60384.4,64270.5,65596.4,68244.8,72119.1,74694.6,77676.8,81372.6,84477.1,89779.5,96434.6,102544.4,101685.5,104412.0,106158.1,109772.4,112967.0,118215.2,120096.8,118594.8,121139.0,126295.1,128841.4,125696.1,131432.5,140379.8,(NA)
 "22000","Louisiana",5,SAGDP1,5,"...","Gross operating surplus (millions of dollars) ","Millions of current dollars",47468.1,47036.7,50858.1,54560.5,55955.3,54806.8,66847.6,78321.3,102676.8,103957.0,98581.0,99778.6,92144.4,109102.8,110257.6,111623.2,103363.9,106924.1,98667.7,92179.2,100810.2,112589.1,110765.6,104337.2,120052.0,129697.2,(NA)
 "22000","Louisiana",5,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars) ","Millions of current dollars",8570.5,8921.6,9212.7,9570.5,10129.9,10581.4,10674.3,11305.7,12160.3,13513.3,8755.6,11480.6,12281.6,13040.8,14103.0,14565.3,15321.8,15825.8,15559.7,16666.3,17881.5,17560.3,17489.7,6102.6,11678.2,21874.9,(NA)
 "22000","Louisiana",5,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars) ","Millions of current dollars",8965.2,9389.8,9832.4,10228.6,10854.1,11137.8,11400.2,11893.7,12843.3,14183.5,15226.5,15057.2,13925.0,14378.6,15121.2,15378.2,16088.5,16471.7,16172.3,17401.3,18570.8,18228.6,18282.1,17777.1,20964.0,23047.2,(NA)
 "22000","Louisiana",5,SAGDP1,8,"..."," Subsidies (millions of dollars) ","Millions of current dollars",-394.7,-468.2,-619.7,-658.1,-724.2,-556.4,-725.8,-588.0,-682.9,-670.2,-6470.9,-3576.6,-1643.4,-1337.8,-1018.1,-812.9,-766.7,-645.9,-612.6,-735.0,-689.3,-668.3,-792.4,-11674.5,-9285.7,-1172.3,(NA)
 "23000","Maine",1,SAGDP1,1,"...","Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",46325.0,48138.5,50620.3,52958.5,54066.2,55406.5,56882.4,58934.8,59589.7,59986.0,60032.6,59845.1,58771.8,59958.5,59429.7,59181.7,59013.9,59589.8,60563.0,62037.1,63000.6,64806.3,66351.2,67420.6,70869.9,72413.5,73780.8
 "23000","Maine",1,SAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",73.531,76.410,80.349,84.060,85.818,87.946,90.289,93.546,94.586,95.215,95.289,94.991,93.288,95.171,94.332,93.938,93.672,94.586,96.131,98.471,100.000,102.866,105.318,107.016,112.491,114.941,117.111
 "23000","Maine",1,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars) ","Millions of current dollars",30574.2,32412.8,34714.7,37222.0,38925.7,40664.1,42493.4,45233.1,47028.1,48889.3,50291.3,51001.9,51451.2,52802.5,53104.5,54018.5,54924.8,56537.4,58755.8,61092.2,63000.6,66216.0,69298.2,72091.6,78918.4,85801.2,91081.3
 "23000","Maine",1,SAGDP1,4,"...","Compensation (millions of dollars) ","Millions of current dollars",17694.4,18796.4,20064.7,21369.8,22594.9,23488.4,24472.8,25805.4,26310.2,27780.7,28874.6,29684.2,28907.9,29235.8,29661.8,30365.8,31117.7,32183.8,33479.4,34476.7,35744.3,37361.2,39017.3,40351.3,44036.9,47446.4,(NA)
 "23000","Maine",1,SAGDP1,5,"...","Gross operating surplus (millions of dollars) ","Millions of current dollars",9958.7,10481.3,11602.4,12639.2,12964.2,13600.4,14212.8,15449.0,16579.5,16713.1,17233.0,17079.2,18438.9,19220.5,19058.1,19111.4,19183.5,19379.7,20042.2,21234.9,21740.7,22976.8,23787.9,26922.4,28973.7,30892.8,(NA)
 "23000","Maine",1,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars) ","Millions of current dollars",2921.2,3135.0,3047.6,3213.0,3366.6,3575.4,3807.8,3978.7,4138.4,4395.5,4183.7,4238.5,4104.4,4346.2,4384.6,4541.2,4623.6,4973.8,5234.2,5380.5,5515.6,5878.0,6492.9,4817.9,5907.8,7462.0,(NA)
 "23000","Maine",1,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars) ","Millions of current dollars",2998.1,3221.8,3140.2,3308.4,3460.2,3685.7,3934.4,4111.8,4301.5,4541.3,4320.4,4374.0,4282.9,4540.7,4590.4,4737.6,4822.9,5157.5,5406.5,5564.8,5685.4,6051.3,6673.6,7020.9,7437.5,7877.7,(NA)
 "23000","Maine",1,SAGDP1,8,"..."," Subsidies (millions of dollars) ","Millions of current dollars",-77.0,-86.8,-92.6,-95.4,-93.6,-110.3,-126.5,-133.1,-163.1,-145.8,-136.7,-135.5,-178.5,-194.5,-205.9,-196.4,-199.2,-183.7,-172.3,-184.2,-169.8,-173.4,-180.6,-2203.0,-1529.6,-415.7,(NA)
 "24000","Maryland",2,SAGDP1,1,"...","Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",237589.2,248662.9,258913.4,269301.2,281053.6,290400.3,297690.6,311504.8,325644.5,329874.0,331763.5,338165.4,336285.8,352622.9,360155.9,361561.8,364633.2,370343.9,378745.9,391950.9,399714.5,402480.9,402346.2,388532.3,405905.3,412282.6,420996.9
 "24000","Maryland",2,SAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",59.440,62.210,64.775,67.373,70.314,72.652,74.476,77.932,81.469,82.527,83.000,84.602,84.131,88.219,90.103,90.455,91.223,92.652,94.754,98.058,100.000,100.692,100.658,97.202,101.549,103.144,105.324
 "24000","Maryland",2,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars) ","Millions of current dollars",159167.8,169360.1,179779.6,191430.2,205276.0,217001.4,226803.4,243449.8,261795.3,273791.0,282618.2,292908.3,298282.8,313930.5,324920.9,331869.0,339895.8,351743.1,367314.1,386496.4,399714.5,410771.8,419447.6,413417.7,446941.0,480112.7,512279.5
 "24000","Maryland",2,SAGDP1,4,"...","Compensation (millions of dollars) ","Millions of current dollars",92541.7,99144.6,105867.5,114234.6,120951.9,127108.1,133098.3,141485.1,149626.9,157246.5,164478.5,168836.7,169110.5,173330.9,180307.8,184804.5,187424.8,194029.4,202346.6,208737.6,215578.1,223169.7,230295.8,233520.0,248267.7,262148.9,(NA)
 "24000","Maryland",2,SAGDP1,5,"...","Gross operating surplus (millions of dollars) ","Millions of current dollars",57053.3,60000.4,63423.3,65546.3,71955.2,76889.8,80109.8,87434.0,95376.2,98983.4,100369.6,106677.7,113288.1,122399.5,126287.9,128165.8,132839.0,136335.5,142811.8,155075.8,160299.1,162468.4,163277.6,165359.6,177827.2,187995.9,(NA)
 "24000","Maryland",2,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars) ","Millions of current dollars",9572.8,10215.1,10488.8,11649.3,12368.9,13003.5,13595.4,14530.8,16792.3,17561.1,17770.2,17393.9,15884.1,18200.1,18325.2,18898.8,19632.0,21378.3,22155.7,22683.0,23837.3,25133.7,25874.2,14538.1,20846.0,29967.9,(NA)
 "24000","Maryland",2,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars) ","Millions of current dollars",10186.0,10785.3,11101.8,12281.6,13052.7,13661.6,14372.1,15321.0,17722.4,18427.8,18575.2,18233.5,16907.0,19202.8,19431.6,19976.3,20711.7,22437.7,23191.7,23766.9,24928.3,26321.4,27142.2,26772.7,29831.5,32639.5,(NA)
 "24000","Maryland",2,SAGDP1,8,"..."," Subsidies (millions of dollars) ","Millions of current dollars",-613.2,-570.2,-613.1,-632.3,-683.8,-658.1,-776.7,-790.3,-930.1,-866.7,-805.0,-839.7,-1022.9,-1002.7,-1106.5,-1077.5,-1079.6,-1059.4,-1036.1,-1083.9,-1091.0,-1187.7,-1268.0,-12234.7,-8985.5,-2671.6,(NA)
 "25000","Massachusetts",1,SAGDP1,1,"...","Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",322389.9,335504.4,353837.9,382599.6,388180.8,388451.6,397069.9,407886.0,417075.6,426926.1,440373.8,447526.8,441307.6,462330.8,472664.3,483286.3,486991.8,496250.9,514398.7,521662.8,530129.4,549262.1,566706.2,556196.4,591911.5,604357.7,615148.4
 "25000","Massachusetts",1,SAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",60.813,63.287,66.746,72.171,73.224,73.275,74.901,76.941,78.674,80.532,83.069,84.418,83.245,87.211,89.160,91.164,91.863,93.609,97.033,98.403,100.000,103.609,106.900,104.917,111.654,114.002,116.037
 "25000","Massachusetts",1,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars) ","Millions of current dollars",236435.6,247686.8,262868.8,287091.4,294876.4,299915.8,309736.1,324919.0,340637.8,358418.3,377985.6,387923.4,388963.9,409270.0,423684.9,441373.9,452580.4,469824.9,497767.0,514108.0,530129.4,559605.0,588617.5,589033.3,645434.0,691460.6,733859.8
 "25000","Massachusetts",1,SAGDP1,4,"...","Compensation (millions of dollars) ","Millions of current dollars",135232.2,146224.4,158531.3,178291.0,181188.4,178812.9,181525.2,192535.2,198949.9,209555.1,223088.1,230095.0,221443.5,229404.8,240267.1,250049.2,257408.8,269978.5,286161.2,294087.2,309143.1,325726.2,342167.5,345256.9,373048.7,394121.1,(NA)
 "25000","Massachusetts",1,SAGDP1,5,"...","Gross operating surplus (millions of dollars) ","Millions of current dollars",89954.0,89433.1,91582.0,95424.8,99731.6,106469.3,112605.4,115443.7,124079.9,130846.9,136800.8,139557.4,148928.1,160216.4,162962.1,170228.3,173060.0,175986.2,186510.0,193926.4,194050.0,205263.5,217359.4,226838.1,248971.0,265693.2,(NA)
 "25000","Massachusetts",1,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars) ","Millions of current dollars",11249.3,12029.2,12755.5,13375.7,13956.4,14633.7,15605.5,16940.1,17607.9,18016.3,18096.6,18271.0,18592.2,19648.8,20455.7,21096.5,22111.6,23860.2,25095.7,26094.5,26936.3,28615.3,29090.7,16938.3,23414.3,31646.3,(NA)
 "25000","Massachusetts",1,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars) ","Millions of current dollars",12184.9,12896.9,13650.8,14242.4,14932.5,15659.3,16751.1,18100.8,18878.9,19237.7,19281.6,19502.6,20038.8,21112.2,21771.1,22723.0,23758.2,25496.5,26709.7,27800.1,28572.5,30315.8,30854.9,31124.7,33589.2,35506.1,(NA)
 "25000","Massachusetts",1,SAGDP1,8,"..."," Subsidies (millions of dollars) ","Millions of current dollars",-935.6,-867.7,-895.3,-866.7,-976.1,-1025.6,-1145.6,-1160.7,-1271.0,-1221.4,-1185.0,-1231.6,-1446.6,-1463.4,-1315.4,-1626.5,-1646.7,-1636.3,-1614.0,-1705.6,-1636.2,-1700.5,-1764.2,-14186.4,-10175.0,-3859.7,(NA)
 "26000","Michigan",3,SAGDP1,1,"...","Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",423459.8,431274.3,457637.6,467654.4,453301.5,465788.4,477085.4,485082.7,493796.3,483763.6,482935.1,455256.7,416297.1,441271.5,453989.1,463302.6,472779.9,479534.9,490618.7,500159.5,505101.5,516843.0,517845.2,502483.7,531500.0,539898.2,547771.8
 "26000","Michigan",3,SAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",83.837,85.384,90.603,92.586,89.745,92.217,94.453,96.037,97.762,95.776,95.611,90.132,82.418,87.363,89.881,91.725,93.601,94.938,97.133,99.022,100.000,102.325,102.523,99.482,105.226,106.889,108.448
 "26000","Michigan",3,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars) ","Millions of current dollars",299832.7,311088.2,337150.2,351879.5,349127.5,363372.1,376123.8,388764.6,402828.8,402537.3,410613.0,391633.6,371707.0,393179.6,408354.1,426141.1,441470.8,456123.5,479222.7,494752.5,505101.5,525240.8,536975.6,530231.1,576502.2,622562.7,658992.3
 "26000","Michigan",3,SAGDP1,4,"...","Compensation (millions of dollars) ","Millions of current dollars",178601.7,189180.9,202344.8,214237.9,213394.0,214183.4,218531.4,224520.6,229399.5,231281.2,234153.6,232134.6,214832.2,218317.8,227927.1,235873.4,241747.6,251389.1,264630.8,273728.9,285743.0,297154.5,304485.7,298476.3,321166.8,343917.9,(NA)
 "26000","Michigan",3,SAGDP1,5,"...","Gross operating surplus (millions of dollars) ","Millions of current dollars",102013.6,101620.4,114470.7,115331.2,113451.2,126530.4,132952.9,138324.0,145547.2,142892.0,147071.4,131367.3,127681.8,145885.8,152120.7,161732.4,170596.6,175186.6,185216.7,190459.7,188358.0,194662.4,198605.0,213094.7,228533.1,239704.2,(NA)
 "26000","Michigan",3,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars) ","Millions of current dollars",19217.3,20286.9,20334.7,22310.4,22282.3,22658.3,24639.5,25919.9,27882.1,28364.1,29388.0,28131.8,29192.9,28976.0,28306.4,28535.2,29126.6,29547.7,29375.2,30564.0,31000.5,33423.9,33884.8,18660.1,26802.2,38940.5,(NA)
 "26000","Michigan",3,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars) ","Millions of current dollars",19970.1,21060.9,21303.5,23242.3,23348.8,23501.8,25705.2,26956.8,29212.9,29478.5,30340.2,29125.9,30375.6,30108.6,29634.8,29803.6,30398.7,30653.0,30543.3,31782.9,32148.6,34597.8,35219.2,34678.1,38668.3,41201.8,(NA)
 "26000","Michigan",3,SAGDP1,8,"..."," Subsidies (millions of dollars) ","Millions of current dollars",-752.8,-773.9,-968.9,-931.9,-1066.5,-843.5,-1065.8,-1036.9,-1330.8,-1114.4,-952.2,-994.1,-1182.6,-1132.6,-1328.4,-1268.4,-1272.1,-1105.3,-1168.1,-1219.0,-1148.2,-1173.9,-1334.4,-16018.0,-11866.1,-2261.3,(NA)
 "27000","Minnesota",4,SAGDP1,1,"...","Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",225480.3,237724.0,247004.7,263345.6,263518.7,268982.8,280796.9,293753.9,301761.2,302272.7,304208.0,309290.4,296875.2,308091.9,315213.3,321053.9,329774.5,338623.9,345456.2,350603.6,354721.9,364799.7,368688.7,358127.2,374733.3,379111.5,383618.6
 "27000","Minnesota",4,SAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",63.565,67.017,69.633,74.240,74.289,75.829,79.160,82.812,85.070,85.214,85.760,87.192,83.692,86.854,88.862,90.509,92.967,95.462,97.388,98.839,100.000,102.841,103.937,100.960,105.641,106.876,108.146
 "27000","Minnesota",4,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars) ","Millions of current dollars",157345.9,167867.4,176780.4,192389.5,196869.4,204061.1,215975.1,231949.4,244635.4,252357.6,261250.7,268771.5,262628.8,274649.2,287070.8,298641.4,311752.1,324701.5,336762.0,345248.8,354721.9,372439.2,383961.6,379438.7,413063.1,448032.4,471820.1
 "27000","Minnesota",4,SAGDP1,4,"...","Compensation (millions of dollars) ","Millions of current dollars",91979.6,100332.1,106755.4,115845.1,120116.2,122574.0,127240.7,134323.2,138351.2,143068.3,151565.9,156419.3,148825.7,153098.5,160035.9,165168.1,170653.8,178779.0,187416.9,192845.4,202013.1,210877.0,218260.3,218930.0,233890.5,248802.3,(NA)
 "27000","Minnesota",4,SAGDP1,5,"...","Gross operating surplus (millions of dollars) ","Millions of current dollars",55159.5,56825.2,59939.6,65218.8,65132.8,68883.9,76152.7,84098.5,92284.4,94170.1,94273.7,96802.2,97858.1,104005.0,108791.8,115079.2,120426.1,125536.3,128476.7,130061.3,129702.9,137869.3,141678.4,148007.4,160796.7,173257.3,(NA)
 "27000","Minnesota",4,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars) ","Millions of current dollars",10206.7,10710.1,10085.5,11325.6,11620.3,12603.2,12581.7,13527.7,13999.8,15119.2,15411.1,15550.0,15944.9,17545.7,18243.0,18394.1,20672.3,20386.2,20868.4,22342.1,23005.9,23692.9,24022.9,12501.3,18375.9,25972.9,(NA)
 "27000","Minnesota",4,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars) ","Millions of current dollars",10987.3,11921.4,11761.8,13088.3,13385.0,13600.6,13938.2,14774.2,15909.3,16458.6,16561.9,16870.8,17320.9,18806.5,19634.3,19827.4,22205.4,21734.6,22732.3,23947.6,24481.6,25516.2,26338.0,26413.1,27244.2,29156.9,(NA)
 "27000","Minnesota",4,SAGDP1,8,"..."," Subsidies (millions of dollars) ","Millions of current dollars",-780.6,-1211.3,-1676.4,-1762.8,-1764.7,-997.4,-1356.5,-1246.5,-1909.6,-1339.4,-1150.7,-1320.8,-1376.0,-1260.8,-1391.3,-1433.3,-1533.1,-1348.3,-1864.0,-1605.6,-1475.7,-1823.3,-2315.1,-13911.8,-8868.3,-3184.0,(NA)
 "28000","Mississippi",5,SAGDP1,1,"...","Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",88384.3,90960.1,93597.7,93957.0,93515.5,94561.5,98762.1,101369.5,103691.8,105879.9,107713.9,109434.0,105360.0,106711.8,106491.1,108646.5,109032.7,109299.6,109401.7,109911.0,110281.4,110174.8,110537.9,109894.1,114198.5,114152.9,114949.8
 "28000","Mississippi",5,SAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",80.144,82.480,84.872,85.198,84.797,85.746,89.555,91.919,94.025,96.009,97.672,99.232,95.537,96.763,96.563,98.517,98.868,99.110,99.202,99.664,100.000,99.903,100.233,99.649,103.552,103.511,104.233
 "28000","Mississippi",5,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars) ","Millions of current dollars",58517.2,61332.3,64276.5,66051.5,67750.2,69704.9,74418.4,78680.1,82991.6,87596.7,91876.5,95179.3,92378.0,94788.3,96799.1,100905.4,103042.6,105219.5,106623.9,107795.4,110281.4,113166.4,115441.7,116193.1,128364.5,139976.4,146401.1
 "28000","Mississippi",5,SAGDP1,4,"...","Compensation (millions of dollars) ","Millions of current dollars",32621.2,34932.6,36546.7,37899.0,38674.4,40009.2,41443.1,43795.3,45766.5,48139.0,50341.4,52169.3,50711.7,51204.8,52011.7,53976.8,54928.0,56580.2,57704.6,58952.0,60352.4,62113.9,63992.9,65137.0,69451.5,73906.6,(NA)
 "28000","Mississippi",5,SAGDP1,5,"...","Gross operating surplus (millions of dollars) ","Millions of current dollars",21472.0,21408.9,22719.1,22935.9,24380.8,24369.1,27486.0,28899.4,31213.3,32803.6,36154.3,36313.5,35524.1,36900.9,37770.6,39412.4,40278.6,40369.8,40510.7,40257.4,41181.8,42047.4,42393.5,45864.7,52106.4,55039.3,(NA)
 "28000","Mississippi",5,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars) ","Millions of current dollars",4423.9,4990.7,5010.6,5216.6,4695.0,5326.6,5489.3,5985.4,6011.8,6654.1,5380.8,6696.5,6142.2,6682.6,7016.8,7516.2,7836.0,8269.4,8408.6,8586.0,8747.3,9005.2,9055.2,5191.4,6806.5,11030.5,(NA)
 "28000","Mississippi",5,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars) ","Millions of current dollars",4701.9,5357.0,5518.1,5747.2,5811.5,5881.5,6140.4,6549.9,6946.7,7382.0,7461.5,7571.0,7206.5,7489.4,7711.4,7971.1,8298.6,8697.6,8814.1,9141.5,9283.6,9595.5,9882.0,10082.3,11131.2,11828.5,(NA)
 "28000","Mississippi",5,SAGDP1,8,"..."," Subsidies (millions of dollars) ","Millions of current dollars",-277.9,-366.3,-507.5,-530.6,-1116.5,-554.9,-651.1,-564.5,-934.8,-727.9,-2080.8,-874.5,-1064.3,-806.8,-694.7,-454.9,-462.7,-428.2,-405.5,-555.5,-536.4,-590.3,-826.8,-4890.9,-4324.7,-798.0,(NA)
 "29000","Missouri",4,SAGDP1,1,"...","Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",243724.1,249234.0,256290.4,262665.4,260381.1,264997.7,271970.5,279128.2,285341.7,286558.3,288320.8,297881.8,289566.8,295986.4,292984.2,296514.3,302025.7,303617.8,308009.9,308423.3,311273.8,314182.4,320880.8,315276.2,330117.5,336625.8,344115.4
 "29000","Missouri",4,SAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",78.299,80.069,82.336,84.384,83.650,85.133,87.373,89.673,91.669,92.060,92.626,95.698,93.026,95.089,94.124,95.258,97.029,97.540,98.951,99.084,100.000,100.934,103.086,101.286,106.054,108.145,110.551
 "29000","Missouri",4,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars) ","Millions of current dollars",163101.1,170122.2,178215.9,187012.8,190388.7,197399.0,206005.2,216977.5,227594.6,235816.9,244085.3,256431.1,254306.2,262013.4,263330.0,272482.4,282659.7,289340.7,299597.7,304143.3,311273.8,320451.6,334364.7,335278.3,365145.4,396889.9,422305.6
 "29000","Missouri",4,SAGDP1,4,"...","Compensation (millions of dollars) ","Millions of current dollars",91305.9,96642.6,102377.1,108908.0,111778.1,114834.5,118239.2,123212.4,128951.0,135326.0,140985.7,146926.6,141930.7,142599.0,144577.4,150228.6,154829.5,159446.4,167125.0,170130.2,176847.7,184807.7,192005.7,194141.5,205968.8,220172.3,(NA)
